order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000786.XSHE,2016-01-04,2015,q4,1,-0.0011,1746,14.7533,-0.0011,1604,20.9176,-0.0011,1293,34.9774,-0.0963,1781,4.9653,-0.1205,1593,14.7752,0.0,119,93.0913,0.0,207,87.6794,0.0,345,78.7916,-0.0472,1237,17.6,-0.0424,920,36.5331,0.0082,182.0,91.5931,27.8432,19.1192,-0.08,1380,22.0904,-0.25,1366,17.4229,-0.42,1475,10.3406,0.3734,502,72.9482,17.8734,58.5057,56.7609
000786.XSHE,2016-01-04,2015,q4,3,-0.0011,1772,13.4831,-0.0011,1619,20.0988,0.0009,509,74.3952,-0.0963,1781,4.9145,-0.1205,1591,14.791,0.0,108,93.7096,0.0,199,88.1437,0.0,344,78.7485,-0.0472,1223,18.2062,-0.0424,917,36.5651,0.0084,187.0,91.3569,37.127,30.6401,-0.08,1364,22.7762,-0.25,1369,17.0406,-0.42,1472,10.3049,0.3734,554,70.1081,17.9877,59.4624,58.1651
000786.XSHE,2016-01-04,2016,q4,1,0.0049,287,86.381,0.0049,377,81.897,0.0049,496,75.6278,-0.0979,1795,6.3674,-0.1326,1770,7.3337,0.0,125,92.7739,0.0,232,86.25,0.0,409,74.954,-0.0677,1305,13.4705,-0.0737,1070,26.225,0.01,240.0,88.7741,52.0265,50.3494,-0.08,1417,22.0264,-0.25,1402,17.5397,-0.42,1515,10.4142,0.3734,509,73.2772,17.9093,62.6026,62.2671
000786.XSHE,2016-01-04,2016,q4,3,0.0049,235,88.8465,0.0049,341,83.6145,0.0092,383,81.1358,-0.0979,1791,6.4297,-0.1326,1766,7.4463,0.0,121,92.9783,0.0,224,86.7104,0.0,405,75.0617,-0.0677,1292,13.9333,-0.0737,1066,26.2465,0.0102,240.0,88.7529,53.8947,52.6218,-0.08,1400,22.7072,-0.25,1404,17.1783,-0.42,1509,10.4513,0.3734,562,70.4426,18.0445,62.1465,61.8919
000786.XSHE,2016-01-04,2017,q4,1,0.0015,288,84.8868,0.0015,373,80.1282,0.0015,575,68.3223,-0.0918,1541,8.9296,-0.1176,1446,11.7827,0.0,123,92.561,0.0,230,85.7143,0.0,402,74.1624,-0.053,1132,20.4641,-0.0674,933,31.116,0.0006,599.0,69.1434,51.2552,48.8682,-0.08,1314,22.4911,-0.25,1311,17.5063,-0.42,1413,10.1781,0.3734,483,72.6136,18.0346,56.3851,55.9077
000786.XSHE,2016-01-04,2017,q4,3,0.0015,237,87.5462,0.0015,334,82.1639,0.0049,474,73.7659,-0.0918,1533,8.8095,-0.1176,1439,11.8332,0.0,116,92.9577,0.0,222,86.1789,0.0,401,74.0765,-0.053,1110,21.5145,-0.0674,927,31.2036,0.0011,583.0,69.8289,53.1519,51.1433,-0.08,1297,23.2682,-0.25,1313,17.1717,-0.42,1408,10.2679,0.3734,531,69.8521,18.2295,56.1806,55.7789
000786.XSHE,2016-01-05,2015,q4,1,0.0,352,82.9197,-0.0011,1607,21.1198,-0.0011,1278,35.6999,-0.0963,1793,4.5285,-0.1205,1593,14.7752,0.0,104,94.0186,0.0,193,88.585,0.0,351,78.4084,-0.0472,1250,17.01,-0.0424,919,36.5584,0.0083,179.0,91.4341,33.4328,26.062,-0.08,1371,22.5989,-0.25,1363,17.9518,-0.42,1477,10.3825,0.4169,466,74.9866,18.2968,60.2721,58.798
000786.XSHE,2016-01-05,2015,q4,3,-0.0011,1761,14.1882,-0.0011,1617,20.4333,0.0009,529,73.3737,-0.0963,1789,4.64,-0.1205,1594,14.6302,0.0,106,93.8776,0.0,196,88.3513,0.0,348,78.4873,-0.0472,1226,18.0054,-0.0424,918,36.5398,0.0083,185.0,91.1325,36.9085,30.3726,-0.08,1360,23.0028,-0.25,1359,17.7966,-0.42,1473,10.3532,0.4169,489,73.6643,18.3904,60.4988,59.1916
000786.XSHE,2016-01-05,2016,q4,1,0.0,454,78.5308,0.0049,350,83.2774,0.0049,507,75.0862,-0.0979,1804,6.1915,-0.1326,1771,7.3298,0.0,111,93.6416,0.0,218,87.1598,0.0,415,74.57,-0.0677,1321,12.6984,-0.0737,1069,26.2431,0.0101,245.0,88.5553,51.4724,49.6249,-0.08,1410,22.4972,-0.25,1400,18.0434,-0.42,1518,10.4486,0.4169,477,75.0785,18.306,63.0458,62.6763
000786.XSHE,2016-01-05,2016,q4,3,0.0049,250,88.1598,0.0049,358,82.8448,0.0092,403,80.1481,-0.0979,1796,6.3152,-0.1326,1767,7.4423,0.0,112,93.5577,0.0,223,86.8014,0.0,416,74.3669,-0.0677,1298,13.5333,-0.0737,1068,26.1592,0.0101,249.0,88.3459,53.4313,52.0682,-0.08,1399,22.8902,-0.25,1395,17.9034,-0.42,1513,10.4265,0.4169,500,73.792,18.4027,63.0082,62.7356
