order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000063.XSHE,2016-01-04,2015,q4,1,0.0093,115,94.4309,0.0095,161,92.1066,0.0138,186,90.6895,0.0114,293,84.41,0.0348,218,88.3833,0.0,119,93.0913,0.0,207,87.6794,-0.0014,1160,28.545,-0.0074,867,42.2667,0.007,374,74.2403,0.0045,283.0,86.902,84.419,89.2326,0.06,453,74.4633,0.0,637,61.5245,0.02,640,61.1314,0.4014,384,79.3197,66.6214,80.0746,81.0373
000063.XSHE,2016-01-04,2015,q4,3,0.0093,91,95.6033,0.0091,144,92.9383,0.0138,181,90.9274,0.0122,283,84.9359,0.0348,214,88.5852,0.0,108,93.7096,0.0,199,88.1437,-0.0014,1138,29.5539,-0.0074,853,42.9719,0.007,373,74.2382,0.0045,284.0,86.8494,84.9571,89.7655,0.02,526,70.255,0.0,622,62.3408,0.02,636,61.2805,0.4014,426,77.027,65.2944,79.2132,80.1749
000063.XSHE,2016-01-04,2016,q4,1,0.0087,221,89.5238,0.0089,288,86.182,0.0124,342,83.2102,0.0049,573,70.1461,0.0276,392,79.5181,0.0,125,92.7739,0.0,232,86.25,-0.0034,1245,23.6341,-0.013,956,36.6291,0.0057,494,65.9765,0.0303,78.0,96.3833,76.3285,80.1475,0.06,456,74.9449,0.0,643,62.2131,0.02,649,61.6568,0.4014,390,79.5371,67.1946,81.4807,82.2445
000063.XSHE,2016-01-04,2016,q4,3,0.0087,184,91.2774,0.0089,258,87.6145,0.0124,333,83.6049,0.0075,530,72.3471,0.0276,394,79.3917,0.0,121,92.9783,0.0,224,86.7104,-0.0034,1223,24.5679,-0.013,942,37.2667,0.0057,492,65.9972,0.0303,84.0,96.0941,77.4011,81.3754,0.02,529,70.8287,0.0,627,63.046,0.02,645,61.7577,0.4014,433,77.2392,65.9014,80.6605,81.4554
000063.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0001,425,77.3504,-0.0019,1271,29.9117,-0.012,1093,35.4228,0.0101,537,67.2772,0.0,123,92.561,0.0,230,85.7143,-0.0039,1196,23.0026,-0.0119,904,36.4979,-0.0005,586,56.7627,-0.0113,1408.0,27.3994,51.7667,49.9814,0.06,442,73.9669,0.0,618,61.1461,0.02,611,61.1959,0.4014,368,79.1477,66.2844,55.5744,55.2173
000063.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0001,388,79.2716,-0.0019,1265,29.8946,-0.01,1054,37.3214,0.0101,532,67.4433,0.0,116,92.9577,0.0,222,86.1789,-0.0039,1178,23.72,-0.0119,879,37.8627,-0.0005,588,56.3893,-0.0113,1394.0,27.7864,52.8539,51.212,0.02,515,69.5678,0.0,603,61.9949,0.02,608,61.2883,0.4014,408,76.8487,64.8827,54.9379,54.6095
000063.XSHE,2016-01-05,2015,q4,1,0.0093,111,94.6472,0.0093,148,92.78,0.0138,192,90.3827,0.0137,272,85.5621,0.0348,218,88.3833,0.0,104,94.0186,0.0,193,88.585,-0.0014,1150,29.1178,-0.0071,881,41.5282,0.007,377,74.0152,0.0045,285.0,86.333,84.8046,89.6425,0.06,460,74.0678,0.0,632,61.988,0.02,636,61.4451,0.377,602,67.6708,66.7113,76.5043,77.4719
000063.XSHE,2016-01-05,2015,q4,3,0.0093,108,94.783,0.0093,154,92.4668,0.0138,199,90.0151,0.0114,299,84.1067,0.0348,217,88.4244,0.0,106,93.8776,0.0,196,88.3513,-0.0014,1131,29.9442,-0.0074,856,42.7711,0.007,373,74.2561,0.0045,289.0,86.1205,84.4085,89.0506,0.02,533,69.8584,0.0,629,61.9855,0.02,638,61.2058,0.377,629,66.109,64.9787,75.5463,76.4747
000063.XSHE,2016-01-05,2016,q4,1,0.0087,206,90.2844,0.0087,283,86.4878,0.0124,352,82.7179,0.0096,500,74.0375,0.0276,396,79.3194,0.0,111,93.6416,0.0,218,87.1598,-0.0034,1233,24.3243,-0.0125,969,35.9788,0.0057,496,65.8149,0.0439,42.0,98.0769,77.3044,81.2846,0.06,463,74.5875,0.0,639,62.6245,0.02,646,61.9244,0.377,616,67.801,67.2697,78.6782,79.4742
000063.XSHE,2016-01-05,2016,q4,3,0.0087,197,90.68,0.0087,282,86.4969,0.0124,351,82.716,0.0049,578,69.8852,0.0276,393,79.4549,0.0,112,93.5577,0.0,223,86.8014,-0.0034,1218,24.8301,-0.013,944,37.1333,0.0057,496,65.7439,0.0439,48.0,97.7914,76.3972,80.0932,0.02,536,70.4909,0.0,636,62.6031,0.02,648,61.6706,0.377,643,66.2815,65.5717,77.6157,78.3549
