order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000338.XSHE,2016-01-04,2015,q4,1,0.0,375,81.7294,0.0,465,77.109,0.0242,116,94.2124,0.0367,121,93.5932,-0.1635,1680,10.1178,0.0,119,93.0913,0.0,207,87.6794,-0.0427,1495,7.8915,-0.0427,1213,19.2,-0.1286,1277,11.8785,-0.141,2091.0,2.9261,73.5482,80.9482,0.3,161,90.9605,0.5,74,95.5838,0.7,61,96.3504,0.0496,1788,3.5097,93.8878,35.4179,36.8979
000338.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,0.0,433,78.6667,0.0242,114,94.3044,0.0055,409,78.2051,-0.1635,1679,10.075,0.0,108,93.7096,0.0,199,88.1437,-0.0427,1483,8.1784,-0.0717,1319,11.7805,-0.1286,1273,11.9114,-0.141,2089.0,2.974,70.0542,76.8816,0.3,163,90.8215,0.5,73,95.6337,0.7,58,96.5244,0.0716,1765,4.6486,93.887,35.075,36.4405
000338.XSHE,2016-01-04,2016,q4,1,0.0,484,77.0,0.0,581,72.0751,0.0255,224,89.0202,0.0336,260,86.4823,-0.1568,1808,5.3431,0.0,125,92.7739,0.0,232,86.25,-0.0411,1478,9.3309,-0.0411,1177,21.9642,-0.1497,1303,10.1449,-0.1559,2077.0,2.4894,69.0586,75.3001,0.3,161,91.1894,0.5,75,95.6445,0.7,62,96.3905,0.0496,1835,3.5245,94.0117,34.4182,35.6665
000338.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,0.0,541,73.9759,0.0255,217,89.3333,-0.003,1004,47.5693,-0.1568,1806,5.3487,0.0,121,92.9783,0.0,224,86.7104,-0.0411,1462,9.8148,-0.0887,1344,10.4667,-0.1497,1298,10.1801,-0.1559,2070.0,2.6353,59.9175,64.3894,0.3,163,91.0497,0.5,74,95.6907,0.7,59,96.5558,0.0716,1811,4.6365,94.0073,32.9665,33.8609
000338.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0,433,76.9231,0.0698,104,94.3157,0.0433,269,84.1514,-0.0673,1247,23.9316,0.0,123,92.561,0.0,230,85.7143,-0.1158,1496,3.6727,-0.1158,1289,9.4233,-0.2076,1246,7.9823,-0.1664,1902.0,1.9092,71.5751,79.5012,0.3,155,90.9091,0.5,70,95.6549,0.7,55,96.5649,0.0496,1700,3.4659,93.9386,34.7153,36.3005
000338.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,0.0698,101,94.4537,0.0433,274,83.75,-0.0673,1240,24.0343,0.0,116,92.9577,0.0,222,86.1789,-0.1158,1482,4.0181,-0.1158,1277,9.6957,-0.2076,1237,8.1724,-0.1664,1894.0,1.8663,72.0977,80.071,0.3,158,90.7046,0.5,70,95.6439,0.7,52,96.7474,0.0716,1681,4.4369,93.8889,35.0883,36.6829
000338.XSHE,2016-01-05,2015,q4,1,0.0,352,82.9197,0.0,438,78.5363,0.0242,122,93.9074,0.0367,123,93.5003,-0.1635,1680,10.1178,0.0,104,94.0186,0.0,193,88.585,-0.0427,1493,7.9581,-0.0427,1225,18.6711,-0.1286,1276,11.8867,-0.141,2017.0,2.9836,73.8314,81.2333,0.3,164,90.791,0.5,73,95.6627,0.7,61,96.357,0.0626,1771,4.7875,93.8529,35.8682,37.3486
000338.XSHE,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,0.0242,126,93.6964,0.0055,427,77.28,-0.1635,1681,9.9678,0.0,106,93.8776,0.0,196,88.3513,-0.0427,1482,8.1835,-0.0717,1320,11.7135,-0.1286,1275,11.8339,-0.141,2013.0,3.0361,69.4768,76.148,0.3,169,90.4816,0.5,72,95.7022,0.7,59,96.4677,0.0626,1768,4.6411,93.7671,34.9519,36.2862
000338.XSHE,2016-01-05,2016,q4,1,0.0,454,78.5308,0.0,574,72.5443,0.0255,225,88.971,0.0336,260,86.5245,-0.1568,1808,5.3927,0.0,111,93.6416,0.0,218,87.1598,-0.0411,1475,9.4595,-0.0411,1198,20.8333,-0.1497,1303,10.0829,-0.156,2078.0,2.5797,69.287,75.5499,0.3,164,91.0341,0.5,74,95.7235,0.7,62,96.3991,0.0626,1818,4.8691,93.9829,34.8886,36.1412
000338.XSHE,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,0.0255,226,88.8889,-0.003,1001,47.8079,-0.1568,1808,5.2935,0.0,112,93.5577,0.0,223,86.8014,-0.0411,1462,9.7591,-0.0887,1350,10.0667,-0.1497,1299,10.173,-0.156,2075.0,2.5376,59.6507,64.0455,0.3,169,90.7336,0.5,73,95.7597,0.7,60,96.5047,0.0626,1814,4.7794,93.8983,32.9049,33.7839
000338.XSHE,2016-01-05,2017,q4,1,0.0,328,82.8885,0.0,440,76.6861,0.0698,105,94.2637,0.0433,269,84.226,-0.0673,1250,23.9342,0.0,114,93.1763,0.0,212,86.935,-0.1158,1495,3.7371,-0.1158,1304,8.8811,-0.2076,1246,7.9823,-0.1658,1910.0,1.9517,71.6816,79.5664,0.3,158,90.7538,0.5,69,95.7447,0.7,55,96.5779,0.0626,1689,4.5789,93.915,35.0785,36.6555
000338.XSHE,2016-01-05,2017,q4,3,0.0,344,81.9948,0.0,447,76.226,0.0698,108,94.0687,0.0433,281,83.4025,-0.0673,1240,24.2665,0.0,110,93.3859,0.0,215,86.6667,-0.1158,1484,3.8885,-0.1158,1282,9.4059,-0.2076,1239,8.1602,-0.1658,1898.0,2.0145,71.3504,79.1127,0.3,164,90.3721,0.5,69,95.7233,0.7,53,96.6942,0.0626,1687,4.4759,93.777,34.9726,36.5251
000338.XSHE,2016-01-06,2015,q4,1,0.0,357,82.777,0.0,451,77.9951,0.0242,126,93.7249,0.0367,127,93.3156,-0.1635,1683,10.3412,0.0,91,94.7977,0.0,185,89.0995,-0.0427,1491,8.1381,-0.0427,1232,18.5308,-0.1286,1280,11.9752,-0.1411,2029.0,3.0129,73.72,81.023,0.3,170,90.5003,0.5,75,95.5768,0.7,62,96.3209,0.0256,1791,4.5842,93.695,35.7621,37.2227
000338.XSHE,2016-01-06,2015,q4,3,0.0,365,82.3558,0.0,439,78.5819,0.0242,127,93.6652,0.0055,434,76.9926,-0.1635,1682,10.2988,0.0,95,94.5444,0.0,185,89.0736,-0.0427,1480,8.3643,-0.0717,1324,11.6232,-0.1286,1276,11.8257,-0.1411,2022.0,3.023,69.5606,76.1792,0.3,173,90.3044,0.5,74,95.6235,0.7,60,96.4307,0.0256,1783,4.7059,93.6573,34.9623,36.286
000338.XSHE,2016-01-06,2016,q4,1,0.0,441,79.2257,0.0,588,71.9407,0.0255,232,88.6319,0.0336,268,86.1299,-0.1568,1809,5.4888,0.0,106,93.9586,0.0,211,87.6179,-0.0411,1472,9.6992,-0.0411,1203,20.8169,-0.1497,1306,10.2476,-0.156,2088.0,2.5677,69.1241,75.2881,0.3,170,90.7245,0.5,76,95.6294,0.7,63,96.3529,0.0256,1833,4.6826,93.8121,34.7623,35.9951
000338.XSHE,2016-01-06,2016,q4,3,0.0,448,78.8252,0.0,570,72.7751,0.0255,230,88.6969,-0.003,1004,47.7059,-0.1568,1805,5.5497,0.0,107,93.8764,0.0,217,87.234,-0.0411,1456,10.1852,-0.0887,1352,10.1131,-0.1497,1301,10.1589,-0.156,2077.0,2.5809,59.5934,63.9134,0.3,173,90.5338,0.5,75,95.6725,0.7,61,96.4602,0.0256,1825,4.8017,93.7746,32.8884,33.7524
000338.XSHE,2016-01-06,2017,q4,1,0.0,340,82.3253,0.0,459,75.78,0.0698,107,94.1598,0.0433,271,84.1363,-0.0673,1249,24.1798,0.0,111,93.3894,0.0,207,87.2996,-0.1158,1497,3.7323,-0.1158,1312,8.8317,-0.2076,1252,8.0147,-0.1652,1923.0,1.8386,71.487,79.2953,0.3,164,90.4287,0.5,71,95.6468,0.7,56,96.53,0.0256,1706,4.3746,93.7362,34.9086,36.4703
000338.XSHE,2016-01-06,2017,q4,3,0.0,354,81.5377,0.0,449,76.2712,0.0698,112,93.8572,0.0433,285,83.2052,-0.0673,1245,24.1463,0.0,107,93.6029,0.0,213,86.8893,-0.1158,1486,3.9457,-0.1158,1285,9.5775,-0.2076,1241,8.2161,-0.1652,1910.0,1.8509,71.2423,78.9414,0.3,168,90.1649,0.5,71,95.6332,0.7,54,96.6456,0.0256,1700,4.4969,93.6484,34.8825,36.4223
000338.XSHE,2016-01-07,2015,q4,1,-0.1117,2059,0.5797,-0.1117,2030,0.9277,-0.0903,1964,2.0459,-0.0791,1770,6.2036,-0.257,1791,4.6351,0.0,94,94.6398,0.0,178,89.5452,-0.0427,1504,7.7348,-0.0427,1232,18.5308,-0.1286,1280,12.0358,-0.0331,1850.0,11.6579,11.445,3.1819,0.3,163,90.9447,0.5,75,95.5662,0.7,62,96.3164,0.1246,1761,6.0832,93.8676,26.3849,24.7322
000338.XSHE,2016-01-07,2015,q4,3,-0.1117,2060,0.4833,-0.1117,2032,0.8301,-0.0903,1964,1.8991,-0.1069,1807,4.0892,-0.257,1789,4.64,0.0,86,95.081,0.0,178,89.5142,-0.0427,1498,7.6496,-0.0717,1321,11.8825,-0.1286,1277,11.8785,-0.0331,1841.0,11.8352,10.6201,2.4748,0.3,168,90.6127,0.5,75,95.5582,0.7,61,96.3658,0.1246,1755,6.153,93.7415,26.2688,24.6397
000338.XSHE,2016-01-07,2016,q4,1,-0.119,2114,0.3302,-0.119,2084,0.5728,-0.0966,1998,2.2994,-0.0895,1791,7.013,-0.2572,1875,2.0387,0.0,98,94.4349,0.0,196,88.5362,-0.0411,1488,9.1076,-0.0411,1202,20.8827,-0.1497,1305,10.378,-0.0421,1855.0,13.5261,11.4497,3.1452,0.3,163,91.162,0.5,76,95.6166,0.7,63,96.3486,0.1246,1797,6.3608,93.9812,27.0523,25.3914
000338.XSHE,2016-01-07,2016,q4,3,-0.119,2112,0.2363,-0.119,2081,0.5736,-0.0966,1982,2.4618,-0.1217,1832,4.536,-0.2572,1871,2.0942,0.0,99,94.3548,0.0,201,88.2075,-0.0411,1476,9.3423,-0.0887,1352,10.1729,-0.1497,1303,10.1449,-0.0421,1847.0,13.4552,10.4466,2.4471,0.3,168,90.8342,0.5,76,95.6063,0.7,62,96.3969,0.1246,1792,6.3774,93.8556,26.8102,25.2103
000338.XSHE,2016-01-07,2017,q4,1,-0.2026,1919,0.1562,-0.2026,1891,0.2112,-0.147,1805,1.2048,-0.1681,1648,3.2315,-0.2563,1604,2.6124,0.0,102,93.9521,0.0,199,87.8378,-0.1158,1512,3.3887,-0.1158,1311,8.9013,-0.2076,1252,8.0823,0.0477,71.0,96.4286,9.4065,1.65,0.3,157,90.8719,0.5,71,95.6332,0.7,56,96.5256,0.1246,1676,5.846,93.9072,51.3451,49.7938
000338.XSHE,2016-01-07,2017,q4,3,-0.2026,1914,0.1566,-0.2026,1887,0.2644,-0.147,1791,1.2686,-0.1681,1635,3.3708,-0.2563,1599,2.561,0.0,107,93.6221,0.0,197,87.9236,-0.1158,1501,3.4749,-0.1158,1287,9.5004,-0.2076,1243,8.204,0.0477,73.0,96.3001,9.4822,1.7165,0.3,162,90.5238,0.5,71,95.625,0.7,55,96.5779,0.1246,1672,5.8592,93.7751,51.2993,49.7461
000338.XSHE,2016-01-08,2015,q4,1,-0.1117,2061,0.6271,-0.1117,2035,0.8772,-0.0903,1965,2.0937,-0.0791,1770,6.303,-0.257,1785,4.7009,0.0,93,94.7248,0.0,182,89.3655,-0.0427,1515,7.4006,-0.0427,1232,18.6922,-0.1286,1277,12.0606,-0.2316,2072.0,1.334,11.4715,3.2273,0.3,160,91.1421,0.5,72,95.7561,0.7,64,96.1864,0.0908,1771,5.9011,93.9966,23.2642,21.6153
