order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000002.XSHE,2016-01-04,2015,q4,1,-0.0016,1774,13.3854,-0.0062,1765,12.9748,-0.0075,1569,21.0871,-0.0124,1354,27.7629,-0.0157,849,54.6039,-0.0052,1616,5.445,-0.0052,1514,9.5096,-0.0052,1251,22.9346,0.0027,430,71.4,0.0043,396,72.721,0.0057,244.0,88.7134,26.5195,24.0489,-0.09,1414,20.1695,-0.14,1261,23.775,-0.19,1278,22.3236,-0.0167,1820,1.7819,22.0425,36.861,36.3669
000002.XSHE,2016-01-04,2015,q4,3,-0.0015,1790,12.6038,-0.0061,1779,12.1975,-0.0076,1569,20.9677,-0.0123,1343,28.312,-0.0157,847,54.6624,-0.0052,1614,5.1734,-0.0052,1501,10.1796,-0.0052,1226,24.1016,0.0027,429,71.3521,0.0043,396,72.6454,0.0059,239.0,88.9405,26.4981,23.95,-0.09,1398,20.8499,-0.14,1248,24.3784,-0.19,1277,22.1951,-0.0167,1819,1.7297,22.5303,37.0067,36.4971
000002.XSHE,2016-01-04,2016,q4,1,0.0014,377,82.0952,-0.0055,1747,15.9364,-0.008,1494,26.4894,-0.0218,1369,28.6013,-0.0242,1149,39.8638,-0.0059,1623,5.4779,-0.0059,1520,9.5833,-0.0059,1271,22.0381,-0.0085,920,39.0179,-0.0071,643,55.6936,0.0069,307.0,85.6271,30.8007,31.9104,-0.09,1451,20.1542,-0.14,1295,23.8376,-0.19,1312,22.426,-0.0167,1869,1.7359,22.0819,36.7854,37.0074
000002.XSHE,2016-01-04,2016,q4,3,0.0014,330,84.3184,-0.0055,1761,15.1807,-0.008,1481,26.9136,-0.0218,1359,29.012,-0.0241,1142,40.1678,-0.0059,1624,5.0322,-0.0059,1512,9.9523,-0.0059,1252,22.7778,-0.0085,901,40.0,-0.0071,642,55.6094,0.0065,328.0,84.6118,31.1448,32.2624,-0.09,1434,20.8287,-0.14,1281,24.4392,-0.19,1308,22.3872,-0.0167,1867,1.686,22.5846,36.6352,36.8587
000002.XSHE,2016-01-04,2017,q4,1,-0.0063,1737,8.5835,-0.0063,1631,12.9274,-0.0062,1368,24.5585,-0.0243,1217,28.0899,-0.031,1021,37.7289,-0.006,1543,5.9756,-0.006,1440,10.2308,-0.006,1219,21.5206,-0.008,863,39.3812,-0.0065,627,53.7324,-0.0048,1276.0,34.2105,23.6426,23.0112,-0.09,1347,20.5431,-0.14,1204,24.2443,-0.19,1216,22.7099,-0.0167,1730,1.7614,22.4569,20.0115,19.8852
000002.XSHE,2016-01-04,2017,q4,3,-0.0064,1755,7.4406,-0.0064,1637,12.3728,-0.0065,1373,23.9046,-0.0244,1204,28.3929,-0.0311,1024,37.2777,-0.006,1539,5.8175,-0.006,1429,10.6942,-0.006,1203,22.0998,-0.008,841,40.552,-0.0065,626,53.5661,-0.0037,1254.0,35.0441,23.4177,22.6356,-0.09,1330,21.3144,-0.14,1190,24.9369,-0.19,1213,22.7041,-0.0167,1729,1.7065,23.0413,20.317,20.1606
000002.XSHE,2016-01-05,2015,q4,1,-0.0015,1765,14.1606,-0.0064,1778,12.721,-0.0076,1554,21.8026,-0.0124,1366,27.2776,-0.0158,851,54.4968,-0.0052,1628,5.5168,-0.0052,1526,9.3341,-0.0052,1243,23.3806,0.0027,433,71.2957,0.0043,398,72.5639,0.0051,266.0,87.2474,26.5908,24.134,-0.09,1405,20.678,-0.14,1256,24.3976,-0.19,1272,22.8294,0.0024,1816,2.3669,22.5961,36.7217,36.2303
000002.XSHE,2016-01-05,2015,q4,3,-0.0016,1782,13.1643,-0.0062,1787,12.063,-0.0077,1564,21.18,-0.0124,1359,27.5733,-0.0157,850,54.5016,-0.0052,1629,5.0729,-0.0052,1516,9.4982,-0.0052,1222,24.3025,0.0027,431,71.2182,0.0043,396,72.6644,0.0052,263.0,87.3735,26.3544,23.8052,-0.09,1395,21.0198,-0.14,1247,24.5763,-0.19,1273,22.5335,-0.0083,1815,2.1047,22.7451,36.6634,36.1535
000002.XSHE,2016-01-05,2016,q4,1,0.0014,352,83.3649,-0.0058,1773,15.0934,-0.008,1475,27.4249,-0.0218,1375,28.512,-0.0242,1151,39.7906,-0.0059,1630,5.8382,-0.0059,1531,9.4675,-0.0059,1262,22.543,-0.0085,932,38.4259,-0.0071,639,55.9392,0.0063,324.0,84.8499,30.9808,32.1153,-0.09,1444,20.6271,-0.14,1291,24.4288,-0.19,1307,22.9044,0.0024,1866,2.356,22.6032,36.8786,37.1055
000002.XSHE,2016-01-05,2016,q4,3,0.0014,355,83.1669,-0.0056,1777,14.6564,-0.008,1473,27.3086,-0.0219,1369,28.6013,-0.0242,1144,40.0943,-0.0059,1637,5.0493,-0.0059,1523,9.5125,-0.0059,1248,22.9771,-0.0085,904,39.8,-0.0071,640,55.7785,0.0055,350.0,83.5996,30.949,32.0304,-0.09,1434,20.9597,-0.14,1281,24.6172,-0.19,1307,22.6303,-0.0083,1865,2.1008,22.7568,36.4513,36.6676
000002.XSHE,2016-01-05,2017,q4,1,-0.0063,1763,7.797,-0.0063,1643,12.7987,-0.0062,1354,25.3723,-0.0243,1236,27.3102,-0.031,1026,37.5761,-0.006,1553,6.2802,-0.006,1444,10.6502,-0.006,1213,21.9072,-0.008,877,38.7413,-0.0065,626,53.8064,-0.0049,1292.0,33.6929,23.5769,22.9018,-0.09,1343,20.9658,-0.14,1203,24.781,-0.19,1214,23.1305,0.0024,1731,2.2046,22.9248,20.0696,19.9346
000002.XSHE,2016-01-05,2017,q4,3,-0.0064,1769,7.1916,-0.0064,1646,12.3134,-0.0066,1363,24.5011,-0.0244,1226,27.3859,-0.0311,1028,37.2249,-0.006,1552,5.8859,-0.006,1435,10.6542,-0.006,1202,22.1646,-0.008,845,40.3112,-0.0065,625,53.7092,-0.0047,1276.0,34.1426,23.2853,22.4704,-0.09,1332,21.3822,-0.14,1193,25.0314,-0.19,1214,22.8862,-0.0083,1731,1.983,23.1427,20.1233,19.9603
