order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,one_year_recommendation,half_year_recommendation
000002.XSHE,2012-01-03,广发证券,10.5000,M06,2,1,2012-01-04 15:44:32,2012-01-04 15:44:32,2.0,10.5,,,
000002.XSHE,2012-01-04,Jefferies,12.3000,M06,1,1,2012-01-09 12:12:08,2012-01-09 12:12:08,1.0,12.3,,,
000002.XSHE,2012-01-04,国金证券,,,2,1,2012-01-05 10:55:42,2012-01-05 10:55:42,2.0,,,,
000002.XSHE,2012-01-04,兴业证券,,,1,1,2012-01-06 12:46:32,2012-01-06 12:46:32,1.0,,,,
000002.XSHE,2012-01-04,高华证券,10.3200,Y01,1,1,2012-01-05 15:51:54,2012-01-05 15:51:54,1.0,,10.32,,
000002.XSHE,2012-01-04,东兴证券,12.0000,M06,1,1,2012-01-06 12:19:36,2012-01-06 12:19:36,1.0,12.0,,,
000002.XSHE,2012-01-04,中金公司,,,1,1,2012-01-04 20:48:30,2012-01-04 20:48:30,1.0,,,,
000002.XSHE,2012-01-04,Deutsche Bank,12.3300,M06,2,1,2012-01-06 15:36:47,2012-01-06 15:36:47,2.0,12.33,,,
000002.XSHE,2012-01-05,国信证券,,,1,1,2012-01-05 17:42:57,2012-01-05 17:42:57,1.0,,,,
000002.XSHE,2012-01-05,爱建证券,,,2,1,2012-01-06 12:46:32,2012-01-06 12:46:32,2.0,,,,
000002.XSHE,2012-01-05,东方证券,,,1,1,2012-01-05 17:42:57,2012-01-05 17:42:57,1.0,,,,
000002.XSHE,2012-01-05,山西证券,,,1,1,2012-03-29 15:51:04,2012-03-29 15:51:04,1.0,,,,
000002.XSHE,2012-01-05,华泰证券,9.2700,M06,2,1,2012-01-06 17:09:38,2012-01-06 17:09:38,2.0,9.27,,,
000002.XSHE,2012-01-05,中金财富,12.0000,M06,2,1,2012-03-29 15:27:45,2012-03-29 15:27:45,2.0,12.0,,,
000002.XSHE,2012-01-05,中信证券,9.5700,M06,1,1,2012-01-05 17:42:57,2012-01-05 17:42:57,1.0,9.57,,,
000002.XSHE,2012-01-05,东北证券,,,1,1,2012-01-05 17:42:57,2012-01-05 17:42:57,1.0,,,,
000002.XSHE,2012-01-05,申万宏源,,,1,1,2012-01-05 17:42:57,2012-01-05 17:42:57,1.0,,,,
000002.XSHE,2012-01-06,国信证券,,,1,1,2012-01-06 15:36:47,2012-01-06 15:36:47,1.0,,,,
000002.XSHE,2012-01-06,兴业证券,,,1,1,2012-01-09 16:42:53,2012-01-09 16:42:53,1.0,,,,
000002.XSHE,2012-01-06,东方证券,,,1,1,2012-01-06 12:46:32,2012-01-06 12:46:32,1.0,,,,
000002.XSHE,2012-01-08,广发证券,10.5000,M06,2,1,2012-01-09 15:10:37,2012-01-09 15:10:37,2.0,10.5,,,
000002.XSHE,2012-01-09,东方证券,,,1,1,2012-01-09 15:10:37,2012-01-09 15:10:37,1.0,,,,
000002.XSHE,2012-01-09,国泰海通证券,10.0000,M06,1,1,2012-01-09 15:10:37,2012-01-09 15:10:37,1.0,10.0,,,
000002.XSHE,2012-01-09,兴业证券,,,1,1,2012-01-10 13:47:47,2012-01-10 13:47:47,1.0,,,,
000002.XSHE,2012-01-09,高华证券,10.3200,Y01,1,1,2012-01-10 16:23:36,2012-01-10 16:23:36,1.0,,10.32,,
000002.XSHE,2012-01-09,山西证券,,,1,1,2012-01-11 10:18:40,2012-01-11 10:18:40,1.0,,,,
000002.XSHE,2012-01-09,中泰证券,,,1,1,2012-01-12 10:36:54,2012-01-12 10:36:54,1.0,,,,
000002.XSHE,2012-01-09,中金公司,,,1,1,2012-01-10 11:38:30,2012-01-10 11:38:30,1.0,,,,
000002.XSHE,2012-01-10,国泰海通证券,,,1,1,2012-01-10 16:23:36,2012-01-10 16:23:36,1.0,,,,
000002.XSHE,2012-01-10,中金公司,,,1,1,2012-01-10 11:38:30,2012-01-10 11:38:30,1.0,,,,
000002.XSHE,2012-01-10,中金财富,,,2,1,2012-01-10 18:27:15,2012-01-10 18:27:15,2.0,,,,
000002.XSHE,2012-01-10,中银国际证券,,,2,1,2012-01-10 18:27:15,2012-01-10 18:27:15,2.0,,,,
000002.XSHE,2012-01-10,万联证券,,,1,1,2012-01-12 18:12:01,2012-01-12 18:12:01,1.0,,,,
000002.XSHE,2012-01-11,华创证券,,,2,1,2012-01-13 13:24:17,2012-01-13 13:24:17,2.0,,,,
000002.XSHE,2012-01-12,中金公司,,,1,1,2012-01-12 10:36:54,2012-01-12 10:36:54,1.0,,,,
000002.XSHE,2012-01-12,中原证券,,,2,1,2012-01-13 10:40:06,2012-01-13 10:40:06,2.0,,,,
000002.XSHE,2012-01-12,中信证券,,,1,1,2012-01-12 17:08:43,2012-01-12 17:08:43,1.0,,,,
000002.XSHE,2012-01-13,中金公司,,,1,1,2012-01-13 10:15:25,2012-01-13 10:15:25,1.0,,,,
000002.XSHE,2012-01-15,Deutsche Bank,12.3300,M06,2,1,2012-01-17 16:56:16,2012-01-17 16:56:16,2.0,12.33,,,
000002.XSHE,2012-01-15,广发证券,10.5000,M06,2,1,2012-01-17 16:56:16,2012-01-17 16:56:16,2.0,10.5,,,
000002.XSHE,2012-01-16,中泰证券,,,1,1,2012-01-17 17:49:12,2012-01-17 17:49:12,1.0,,,,
000002.XSHE,2012-01-16,中金财富,,,2,1,2012-01-17 20:42:32,2012-01-17 20:42:32,2.0,,,,
000002.XSHE,2012-01-16,兴业证券,,,1,1,2012-01-30 12:22:46,2012-01-30 12:22:46,1.0,,,,
000002.XSHE,2012-01-16,Deutsche Bank,12.3300,M06,2,1,2012-01-18 17:59:02,2012-01-18 17:59:02,2.0,12.33,,,
000002.XSHE,2012-01-16,高华证券,10.3200,Y01,1,1,2012-01-18 10:36:57,2012-01-18 10:36:57,1.0,,10.32,,
000002.XSHE,2012-01-17,Deutsche Bank,12.3300,M06,2,1,2012-02-01 09:52:54,2012-02-01 09:52:54,2.0,12.33,,,
000002.XSHE,2012-01-17,Jefferies,12.3000,M06,1,1,2012-01-19 12:00:49,2012-01-19 12:00:49,1.0,12.3,,,
000002.XSHE,2012-01-17,中金财富,,,2,1,2012-01-18 10:58:58,2012-01-18 10:58:58,2.0,,,,
000002.XSHE,2012-01-17,金元证券,,,1,1,2012-01-18 10:36:57,2012-01-18 10:36:57,1.0,,,,
000002.XSHE,2012-01-17,Goldman Sachs,10.3200,Y01,1,1,2012-01-17 17:49:12,2012-01-17 17:49:12,1.0,,10.32,,
000002.XSHE,2012-01-17,中银国际证券,,,2,1,2012-01-18 11:39:45,2012-01-18 11:39:45,2.0,,,,
000002.XSHE,2012-01-18,东方证券,,,1,1,2012-01-18 20:35:46,2012-01-18 20:35:46,1.0,,,,
000002.XSHE,2012-01-18,申万宏源,,,1,1,2012-01-18 20:35:46,2012-01-18 20:35:46,1.0,,,,
000002.XSHE,2012-01-18,国泰海通证券,,,1,1,2012-01-18 17:39:55,2012-01-18 17:39:55,1.0,,,,
000002.XSHE,2012-01-18,中银国际证券,,,2,1,2012-01-19 12:44:16,2012-01-19 12:44:16,2.0,,,,
000002.XSHE,2012-01-18,Jefferies,12.3000,M06,1,1,2012-01-30 20:36:54,2012-01-30 20:36:54,1.0,12.3,,,
000002.XSHE,2012-01-18,Deutsche Bank,,,2,1,2012-02-10 18:00:12,2012-02-10 18:00:12,2.0,,,,
000002.XSHE,2012-01-18,诚通证券,,,1,1,2012-01-18 20:35:46,2012-01-18 20:35:46,1.0,,,,
000002.XSHE,2012-01-19,Jefferies,12.3000,M06,1,1,2012-01-31 14:18:20,2012-01-31 14:18:20,1.0,12.3,,,
000002.XSHE,2012-01-19,长江证券,,,2,1,2012-01-30 12:22:46,2012-01-30 12:22:46,2.0,,,,
000002.XSHE,2012-01-19,东北证券,,,1,1,2012-01-19 20:39:16,2012-01-19 20:39:16,1.0,,,,
000002.XSHE,2012-01-19,Deutsche Bank,12.3300,M06,2,1,2012-04-16 14:46:36,2012-04-16 14:46:36,2.0,12.33,,,
000002.XSHE,2012-01-20,中金财富,,,2,1,2012-01-29 16:39:35,2012-01-29 16:39:35,2.0,,,,
000002.XSHE,2012-01-20,海通证券,,,1,1,2012-01-29 16:39:35,2012-01-29 16:39:35,1.0,,,,
000002.XSHE,2012-01-29,广发证券,10.5000,M06,2,1,2012-01-30 20:36:54,2012-01-30 20:36:54,2.0,10.5,,,
000002.XSHE,2012-01-30,国泰海通证券,,,1,1,2012-01-31 09:52:15,2012-01-31 09:52:15,1.0,,,,
000002.XSHE,2012-01-30,高华证券,10.3200,Y01,1,1,2012-01-31 16:03:46,2012-01-31 16:03:46,1.0,,10.32,,
000002.XSHE,2012-01-30,中金公司,,,1,1,2012-01-31 12:01:55,2012-01-31 12:01:55,1.0,,,,
000002.XSHE,2012-01-30,广发证券,10.5000,M06,2,1,2012-01-31 16:03:46,2012-01-31 16:03:46,2.0,10.5,,,
000002.XSHE,2012-01-30,Jefferies,12.3000,M06,1,1,2012-02-02 16:06:59,2012-02-02 16:06:59,1.0,12.3,,,
000002.XSHE,2012-01-31,申万宏源,,,1,1,2012-02-02 20:37:39,2012-02-02 20:37:39,1.0,,,,
000002.XSHE,2012-01-31,中金公司,,,1,1,2012-01-31 09:52:15,2012-01-31 09:52:15,1.0,,,,
000002.XSHE,2012-01-31,中银国际证券,,,2,1,2012-02-01 11:23:37,2012-02-01 11:23:37,2.0,,,,
000002.XSHE,2012-01-31,中金财富,,,2,1,2012-01-31 16:03:46,2012-01-31 16:03:46,2.0,,,,
000002.XSHE,2012-01-31,国泰海通证券,,,1,1,2012-02-01 10:56:50,2012-02-01 10:56:50,1.0,,,,
000002.XSHE,2012-01-31,华泰证券,,,2,1,2012-02-01 16:07:25,2012-02-01 16:07:25,2.0,,,,
000002.XSHE,2012-02-01,广发证券,10.5000,M06,2,1,2012-02-01 20:39:06,2012-02-01 20:39:06,2.0,10.5,,,
000002.XSHE,2012-02-01,Jefferies,12.3000,M06,1,1,2012-02-03 11:21:51,2012-02-03 11:21:51,1.0,12.3,,,
000002.XSHE,2012-02-02,国信证券,,,1,1,2012-02-02 16:47:58,2012-02-02 16:47:58,1.0,,,,
000002.XSHE,2012-02-02,爱建证券,,,2,1,2012-02-02 20:37:39,2012-02-02 20:37:39,2.0,,,,
000002.XSHE,2012-02-02,Jefferies,12.3000,M06,1,1,2012-02-20 20:43:32,2012-02-20 20:43:32,1.0,12.3,,,
000002.XSHE,2012-02-05,广发证券,10.5000,M06,2,1,2012-02-06 16:09:57,2012-02-06 16:09:57,2.0,10.5,,,
000002.XSHE,2012-02-05,Jefferies,12.3000,M06,1,1,2012-02-08 13:26:27,2012-02-08 13:26:27,1.0,12.3,,,
000002.XSHE,2012-02-05,国金证券,,,2,1,2012-02-07 20:49:52,2012-02-07 20:49:52,2.0,,,,
000002.XSHE,2012-02-05,长江证券,,,2,1,2012-02-08 10:52:18,2012-02-08 10:52:18,2.0,,,,
000002.XSHE,2012-02-06,高华证券,10.3200,Y01,1,1,2012-02-07 17:58:10,2012-02-07 17:58:10,1.0,,10.32,,
000002.XSHE,2012-02-06,中金公司,,,1,1,2012-02-07 11:39:16,2012-02-07 11:39:16,1.0,,,,
000002.XSHE,2012-02-06,海通证券,10.0800,M06,1,1,2012-02-06 18:00:12,2012-02-06 18:00:12,1.0,10.08,,,
000002.XSHE,2012-02-06,兴业证券,,,1,1,2012-02-10 18:00:12,2012-02-10 18:00:12,1.0,,,,
000002.XSHE,2012-02-06,申万宏源,,,1,1,2012-02-07 20:49:52,2012-02-07 20:49:52,1.0,,,,
000002.XSHE,2012-02-06,中金财富,12.0000,Y01,2,1,2012-02-06 16:09:57,2012-02-06 16:09:57,2.0,,12.0,,
000002.XSHE,2012-02-06,国泰海通证券,,,1,1,2012-02-07 11:07:31,2012-02-07 11:07:31,1.0,,,,
000002.XSHE,2012-02-06,东方证券,13.0000,M06,1,1,2012-02-06 16:09:57,2012-02-06 16:09:57,1.0,13.0,,,
000002.XSHE,2012-02-06,国信证券,,,1,1,2012-02-07 16:57:12,2012-02-07 16:57:12,1.0,,,,
000002.XSHE,2012-02-06,东北证券,,,1,1,2012-02-06 16:09:57,2012-02-06 16:09:57,1.0,,,,
000002.XSHE,2012-02-07,中银国际证券,,,2,1,2012-02-07 20:49:52,2012-02-07 20:49:52,2.0,,,,
000002.XSHE,2012-02-07,申万宏源,,,1,1,2012-02-07 20:49:52,2012-02-07 20:49:52,1.0,,,,
000002.XSHE,2012-02-07,Jefferies,12.3000,M06,1,1,2012-02-21 20:46:01,2012-02-21 20:46:01,1.0,12.3,,,
000002.XSHE,2012-02-07,中金财富,,,2,1,2012-02-08 13:26:27,2012-02-08 13:26:27,2.0,,,,
000002.XSHE,2012-02-08,广发证券,10.5000,M06,2,1,2012-02-09 20:36:49,2012-02-09 20:36:49,2.0,10.5,,,
000002.XSHE,2012-02-09,申万宏源,,,1,1,2012-02-09 15:30:30,2012-02-09 15:30:30,1.0,,,,
000002.XSHE,2012-02-09,国泰海通证券,,,1,1,2012-02-10 12:16:41,2012-02-10 12:16:41,1.0,,,,
000002.XSHE,2012-02-09,广发证券,10.5000,M06,2,1,2012-02-10 18:00:12,2012-02-10 18:00:12,2.0,10.5,,,
000002.XSHE,2012-02-10,金元证券,,,1,1,2012-02-10 18:00:12,2012-02-10 18:00:12,1.0,,,,
000002.XSHE,2012-02-10,申万宏源,,,1,1,2012-02-10 18:00:12,2012-02-10 18:00:12,1.0,,,,
000002.XSHE,2012-02-10,中金财富,,,2,1,2012-02-10 18:00:12,2012-02-10 18:00:12,2.0,,,,
000002.XSHE,2012-02-12,广发证券,10.5000,M06,2,1,2012-02-13 16:37:32,2012-02-13 16:37:32,2.0,10.5,,,
000002.XSHE,2012-02-13,高华证券,10.3200,Y01,1,1,2012-02-13 14:19:49,2012-02-13 14:19:49,1.0,,10.32,,
000002.XSHE,2012-02-13,兴业证券,,,1,1,2012-02-14 20:40:40,2012-02-14 20:40:40,1.0,,,,
000002.XSHE,2012-02-13,Deutsche Bank,12.3300,M06,2,1,2012-02-15 12:20:31,2012-02-15 12:20:31,2.0,12.33,,,
000002.XSHE,2012-02-13,国泰海通证券,,,1,1,2012-02-13 15:58:19,2012-02-13 15:58:19,1.0,,,,
000002.XSHE,2012-02-14,高华证券,10.3200,Y01,1,1,2012-02-15 20:44:57,2012-02-15 20:44:57,1.0,,10.32,,
000002.XSHE,2012-02-14,中银国际证券,,,2,1,2012-02-14 20:40:40,2012-02-14 20:40:40,2.0,,,,
000002.XSHE,2012-02-14,Jefferies,12.3000,M06,1,1,2012-02-17 11:31:24,2012-02-17 11:31:24,1.0,12.3,,,
000002.XSHE,2012-02-15,东兴证券,,,1,1,2012-02-16 12:07:57,2012-02-16 12:07:57,1.0,,,,
000002.XSHE,2012-02-15,中金公司,,,1,1,2012-02-15 12:20:31,2012-02-15 12:20:31,1.0,,,,
000002.XSHE,2012-02-17,中金财富,,,2,1,2012-02-17 16:05:46,2012-02-17 16:05:46,2.0,,,,
000002.XSHE,2012-02-18,中泰证券,,,1,1,2012-02-21 17:56:21,2012-02-21 17:56:21,1.0,,,,
000002.XSHE,2012-02-19,广发证券,10.5000,M06,2,1,2012-02-21 20:46:01,2012-02-21 20:46:01,2.0,10.5,,,
000002.XSHE,2012-02-20,兴业证券,,,1,1,2012-02-22 16:00:11,2012-02-22 16:00:11,1.0,,,,
000002.XSHE,2012-02-20,中原证券,,,2,1,2012-02-21 15:25:59,2012-02-21 15:25:59,2.0,,,,
000002.XSHE,2012-02-20,Deutsche Bank,12.3300,M06,2,1,2012-03-06 12:42:42,2012-03-06 12:42:42,2.0,12.33,,,
000002.XSHE,2012-02-20,东方证券,,,1,1,2012-02-20 12:35:32,2012-02-20 12:35:32,1.0,,,,
000002.XSHE,2012-02-20,国泰海通证券,,,1,1,2012-02-20 15:29:29,2012-02-20 15:29:29,1.0,,,,
000002.XSHE,2012-02-20,高华证券,10.3200,Y01,1,1,2012-02-21 20:46:01,2012-02-21 20:46:01,1.0,,10.32,,
000002.XSHE,2012-02-20,中金公司,,,1,1,2012-02-21 12:03:47,2012-02-21 12:03:47,1.0,,,,
000002.XSHE,2012-02-21,中银国际证券,,,2,1,2012-02-22 12:54:01,2012-02-22 12:54:01,2.0,,,,
