order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000728.XSHE,2016-01-04,2015,q4,1,0.0117,97,95.3102,0.0117,137,93.2906,0.021,127,93.6588,0.0317,137,92.7389,0.0708,117,93.7901,0.0088,62,96.4286,0.0088,114,93.2416,-0.0062,1270,21.7633,-0.0062,849,43.4667,-0.0297,822,43.3011,-0.0502,1971.0,8.4998,86.718,93.4875,-0.07,1357,23.3898,-0.04,1120,32.3049,0.09,518,68.5523,0.3638,546,70.5724,35.9883,48.2629,49.6168
000728.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,0.0,433,78.6667,0.0092,246,87.6512,0.0222,193,89.7436,0.0584,129,93.1404,0.0,108,93.7096,0.0,199,88.1437,-0.0148,1336,17.2862,-0.0148,955,36.1446,-0.0381,888,38.5734,-0.0535,1985.0,7.8067,80.2773,86.6537,-0.07,1339,24.1926,-0.04,1111,32.6865,0.09,513,68.7805,0.3765,534,71.1892,36.5077,47.0558,48.3311
000728.XSHE,2016-01-04,2016,q4,1,0.0111,189,91.0476,0.0111,253,87.8671,-0.0627,1928,5.1206,-0.0627,1696,11.5344,-0.0806,1596,16.4484,-0.0041,1612,6.1189,-0.0041,1507,10.3571,-0.0598,1519,6.814,-0.0598,1270,15.793,-0.1518,1307,9.8689,-0.045,1843.0,13.4805,28.6137,33.3195,-0.07,1394,23.293,-0.04,1153,32.1954,0.09,527,68.8757,0.3638,555,70.8574,35.9705,38.2182,39.1594
000728.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,0.0,541,73.9759,-0.073,1947,3.9012,-0.0714,1722,10.0366,-0.0907,1650,13.5291,0.0,121,92.9783,0.0,224,86.7104,-0.0559,1494,7.8395,-0.0559,1237,17.6,-0.1483,1294,10.4571,-0.049,1873.0,11.9059,31.2778,28.318,-0.07,1375,24.0884,-0.04,1142,32.6446,0.09,522,69.0618,0.3765,542,71.4963,36.5056,38.5773,37.9854
000728.XSHE,2016-01-04,2017,q4,1,-0.0033,1701,10.4792,-0.0033,1580,15.6517,0.0085,422,76.766,0.0085,526,68.9533,-0.0484,1143,30.2808,-0.0083,1551,5.4878,-0.0083,1454,9.3575,-0.045,1397,10.0515,-0.045,1083,23.91,-0.1437,1161,14.2646,0.0347,100.0,94.8916,43.2606,50.9221,-0.07,1291,23.8489,-0.04,1063,33.1234,0.09,495,68.5751,0.3638,525,70.2273,36.5039,65.4886,67.0209
000728.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,-0.02,1528,15.3078,-0.02,1160,31.0119,-0.0453,1119,31.4531,0.0,116,92.9577,0.0,222,86.1789,-0.0648,1423,7.8419,-0.0648,1154,18.4006,-0.1365,1143,15.156,0.0659,48.0,97.5635,41.8195,41.2477,-0.07,1272,24.7484,-0.04,1053,33.5859,0.09,491,68.75,0.3765,512,70.9329,37.0837,66.3296,66.2152
000728.XSHE,2016-01-05,2015,q4,1,0.0117,95,95.4258,0.0117,121,94.1061,0.021,134,93.3031,0.0317,138,92.7011,0.0708,117,93.7901,0.0088,50,97.1545,0.0088,104,93.8763,-0.0062,1263,22.1468,-0.0062,864,42.6578,-0.0297,819,43.4692,-0.0502,1901.0,8.5659,86.8074,93.5441,-0.07,1350,23.7853,-0.04,1117,32.7711,0.09,517,68.6703,0.4046,505,72.8886,36.3566,49.0692,50.4165
000728.XSHE,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,0.0092,263,86.7877,0.0198,215,88.5867,0.0584,131,93.0332,0.0,106,93.8776,0.0,196,88.3513,-0.0148,1333,17.421,-0.0148,962,35.676,-0.0381,888,38.6159,-0.0535,1910.0,8.0,79.5768,85.7739,-0.07,1338,24.2493,-0.04,1111,32.8087,0.09,518,68.514,0.4176,488,73.7183,36.526,47.7361,48.9755
000728.XSHE,2016-01-05,2016,q4,1,0.0111,169,92.0379,0.0111,245,88.3086,-0.0627,1925,5.2683,-0.0627,1705,11.3424,-0.0806,1594,16.5969,-0.0041,1622,6.3006,-0.0041,1518,10.2367,-0.0598,1517,6.8796,-0.0598,1288,14.881,-0.1518,1307,9.8066,-0.045,1857.0,12.9456,28.7309,33.5084,-0.07,1389,23.6524,-0.04,1151,32.6303,0.09,527,68.9492,0.4046,517,72.9843,36.3029,38.7857,39.7412
000728.XSHE,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,-0.073,1944,4.0494,-0.0729,1737,9.3946,-0.0907,1647,13.7317,0.0,112,93.5577,0.0,223,86.8014,-0.0559,1494,7.7826,-0.0559,1244,17.1333,-0.1483,1295,10.4498,-0.049,1877.0,11.8421,30.9598,27.9135,-0.07,1377,24.1037,-0.04,1144,32.6855,0.09,528,68.7796,0.4176,499,73.8445,36.4716,39.1923,38.583
