order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
510050.XSHG,2015-01-05,43731.0,2.217619681083825,1596469294.0,2.154975057324395,2.552,2.134093516071252,1.9185960103388122,2.190056046629676,2.611,2.344579451902937,4140996828.0
510050.XSHG,2015-01-06,45403.0,2.214278634483322,1556186768.0,2.17168029032691,2.622,2.139105085972006,1.9712174942967333,2.164998197125904,2.59,2.4088945989626183,4048279320.0
510050.XSHG,2015-01-07,36908.0,2.190056046629676,888796922.0,2.1507987490737666,2.592,2.136599301021629,1.9486654297433388,2.161657150525401,2.59,2.3813309645084693,2301888506.0
510050.XSHG,2015-01-08,38199.0,2.180032906828167,793662491.0,2.170845028676784,2.588,2.0965067418155936,1.9453243831428357,2.1031888350165993,2.514,2.377989917907966,2018320287.0
510050.XSHG,2015-01-09,48114.0,2.2084318029324423,1156150490.0,2.0965067418155936,2.518,2.0848130787138333,1.8927028991849144,2.108200404917354,2.525,2.3136747708482845,2961835021.0
510050.XSHG,2015-01-12,45630.0,2.134093516071252,1514645300.0,2.132422992771,2.524,2.0530731360090555,1.8977144690856687,2.088154125314336,2.502,2.318686340749039,3794552985.0
510050.XSHG,2015-01-13,26978.0,2.108200404917354,853799896.0,2.088154125314336,2.5,2.06393153746069,1.8793387127829027,2.0756252005624503,2.487,2.29696953784577,2131201111.0
510050.XSHG,2015-01-14,33457.0,2.113211974818108,1207694509.0,2.0839778170637078,2.485,2.0597552292100616,1.8684803113312682,2.083142555413582,2.4930000000000003,2.283605351443758,3022368205.0
510050.XSHG,2015-01-15,50775.0,2.1633276738256524,1940225880.0,2.083142555413582,2.494,2.0672725840611927,1.8751624045322741,2.1599866272251496,2.5860000000000003,2.29112270629489,4908509079.0
510050.XSHG,2015-01-16,52707.0,2.2000791864311844,1693215256.0,2.1700097670266585,2.586,2.1558103189745212,1.943653859842584,2.1750213369274127,2.604,2.376319394607715,4415809869.0
510050.XSHG,2015-01-19,99338.0,2.0589199675599352,1800415951.0,2.029685809805535,2.604,1.9578533078947216,1.9578533078947216,1.9578533078947216,2.37,2.3921893659601037,4334764186.0
510050.XSHG,2015-01-20,63125.0,2.0046279603017627,1838117079.0,1.9553475229443447,2.344,1.9344659816912009,1.7624020817652997,1.9720527559468592,2.367,2.153304534024144,4339336591.0
510050.XSHG,2015-01-21,63606.0,2.1023535733664738,1644295661.0,1.9929342972000026,2.361,1.9812406340982422,1.7749310065171857,2.0906599102647134,2.5,2.1691745053765326,4013711061.0
510050.XSHG,2015-01-22,38674.0,2.1006830500662224,1653108866.0,2.0965067418155936,2.503,2.0564141826095583,1.88184449773328,2.0873188636642106,2.503,2.2994753227961473,4124867570.0
510050.XSHG,2015-01-23,45387.0,2.145787179173012,1946775068.0,2.0998477884160964,2.499,2.0873188636642106,1.878503451132777,2.108200404917354,2.523,2.296134276195644,4924803551.0
510050.XSHG,2015-01-26,28533.0,2.114047236468234,1096595047.0,2.114047236468234,2.524,2.0756252005624503,1.8977144690856687,2.104024096666725,2.521,2.318686340749039,2749236448.0
510050.XSHG,2015-01-27,42608.0,2.1148824981183596,1388384690.0,2.1123767131679827,2.519,2.034697379706289,1.8935381608350401,2.06977836901157,2.483,2.3145100324984105,3445722756.0
510050.XSHG,2015-01-28,32430.0,2.0823072937634564,1416961658.0,2.048061566108301,2.478,2.0338621180561636,1.8626334797803878,2.0397089496070437,2.446,2.2769232582427525,3479909093.0
510050.XSHG,2015-01-29,34521.0,2.023003716604529,979790731.0,2.00713374525214,2.442,1.9870874656491224,1.8359051069763643,2.0046279603017627,2.403,2.2435127922377234,2355012996.0
510050.XSHG,2015-01-30,33256.0,2.032191594755912,1143491616.0,2.017156885053649,2.4,1.9695469709964821,1.8041651642715866,1.9770643258476135,2.3680000000000003,2.205090756331939,2735094419.0
510050.XSHG,2015-02-02,37184.0,1.9561827845944704,1176367767.0,1.9219370569393153,2.367,1.9152549637383094,1.7791073147678145,1.9202665336390636,2.3,2.1750213369274127,2719672279.0
