order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
588080.XSHG,2020-11-16,96099.0,1.5063648494494914,687989358.0,1.4954706920898964,1.439,1.4330768817576687,1.139925010990378,1.4350576376412316,1.449,1.7103827054564575,1005815292.0
588080.XSHG,2020-11-17,44607.0,1.4380287714665758,302863839.0,1.4350576376412316,1.449,1.415250078805604,1.1478480345246291,1.4221827243980736,1.433,1.7222672407578343,434712935.0
588080.XSHG,2020-11-18,33958.0,1.4301057479323247,267634662.0,1.4192115905727294,1.436,1.408317433213134,1.137944255106815,1.4112885670384783,1.422,1.706421193689332,382741098.0
588080.XSHG,2020-11-19,22106.0,1.4251538582234178,217248598.0,1.4073270552713528,1.425,1.3984136537953202,1.1290308536307825,1.4241634802816365,1.439,1.6935462804461738,310672752.0
588080.XSHG,2020-11-20,17512.0,1.4301057479323247,199352750.0,1.4231731023398548,1.438,1.4162404567473852,1.1389346330485963,1.4211923464562923,1.4340000000000002,1.709392327514676,285962609.0
588080.XSHG,2020-11-23,29680.0,1.4202019685145109,235251325.0,1.4192115905727294,1.435,1.4023751655624457,1.1369538771650336,1.408317433213134,1.422,1.7054308157475506,334051098.0
588080.XSHG,2020-11-24,17378.0,1.4093078111549155,185108402.0,1.4043559214460084,1.422,1.3984136537953202,1.1270500977472198,1.403365543504227,1.416,1.6895847686790484,262408851.0
588080.XSHG,2020-11-25,35456.0,1.40534629938779,261333899.0,1.4043559214460084,1.417,1.3786060949596923,1.123088585980094,1.3815772287850367,1.392,1.68364250102836,366629338.0
588080.XSHG,2020-11-26,17590.0,1.3885098743775062,169149082.0,1.3795964729014738,1.395,1.3716734493672227,1.1052617830280294,1.377615717017911,1.39,1.6578926745420441,235418795.0
588080.XSHG,2020-11-27,14753.0,1.387519496435725,166973054.0,1.3746445831925669,1.391,1.3716734493672227,1.1022906492026852,1.3815772287850367,1.392,1.652940784833137,232421307.0
588080.XSHG,2020-11-30,16962.0,1.3865291184939434,199173366.0,1.382567606726818,1.395,1.3716734493672227,1.1052617830280294,1.377615717017911,1.389,1.6578926745420441,277844565.0
588080.XSHG,2020-12-01,16512.0,1.397423275853539,203900648.0,1.377615717017911,1.391,1.3736542052507854,1.1022906492026852,1.395442519969976,1.409,1.652940784833137,286260244.0
588080.XSHG,2020-12-02,14551.0,1.4063366773295713,182707377.0,1.3964328979117573,1.409,1.393461764086413,1.1161559403876247,1.400394409678883,1.412,1.6747290995523274,258411701.0
588080.XSHG,2020-12-03,13598.0,1.4063366773295713,173675954.0,1.400394409678883,1.414,1.3885098743775062,1.1201174521547501,1.4013847876206644,1.415,1.6806713672030158,245246795.0
588080.XSHG,2020-12-04,11982.0,1.403365543504227,151699066.0,1.400394409678883,1.415,1.3914810082028506,1.1211078300965314,1.395442519969976,1.408,1.6816617451447975,213762512.0
588080.XSHG,2020-12-07,11917.0,1.40534629938779,153639437.0,1.3964328979117573,1.409,1.3944521420281946,1.1161559403876247,1.395442519969976,1.41,1.6747290995523274,217320621.0
588080.XSHG,2020-12-08,11345.0,1.3994040317371017,140919653.0,1.3984136537953202,1.409,1.3885098743775062,1.1161559403876247,1.3904906302610691,1.403,1.6747290995523274,198115829.0
588080.XSHG,2020-12-09,39027.0,1.3944521420281946,309695129.0,1.3904906302610691,1.404,1.3568177802405021,1.112194428620499,1.3597889140658463,1.37,1.6687868319016392,429773652.0
588080.XSHG,2020-12-10,19210.0,1.3647408037747528,176942389.0,1.3597889140658463,1.373,1.3508755125898138,1.0874349800759644,1.3548370243569392,1.368,1.6321428480557278,242509224.0
588080.XSHG,2020-12-11,14326.0,1.3667215596583158,189870495.0,1.3587985361240649,1.368,1.351865890531595,1.083473468308839,1.3637504258329713,1.38,1.6262005804050395,260838050.0
588080.XSHG,2020-12-14,15817.0,1.3924713861446318,217363537.0,1.3637504258329713,1.377,1.3637504258329713,1.09139649184309,1.387519496435725,1.404,1.6361043598228533,303096032.0
588080.XSHG,2020-12-15,10962.0,1.393461764086413,156502801.0,1.3885098743775062,1.401,1.372663827309004,1.1102136727369363,1.3795964729014738,1.392,1.6648253201345138,218588718.0
588080.XSHG,2020-12-16,16395.0,1.3766253390761296,159260215.0,1.3766253390761296,1.393,1.3558274022987205,1.1032810271444666,1.36276004789119,1.375,1.6559119186584812,219071691.0
