order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,one_year_recommendation,half_year_recommendation
000858.XSHE,2006-01-10,兴业证券,10.2700,,2,3,2025-01-23 17:36:31,2006-01-12 18:17:40,2.0,,,2.0,
000858.XSHE,2006-01-18,中金公司,8.8550,,3,1,2025-01-23 17:37:07,2006-01-18 16:29:25,3.0,,,,
000858.XSHE,2006-01-25,国金证券,8.9210,,3,1,2025-01-23 17:37:24,2006-01-25 18:17:26,3.0,,,,
000858.XSHE,2006-02-05,国泰海通证券,8.9210,,3,1,2025-01-23 17:36:11,2006-02-07 11:32:36,3.0,,,,
000858.XSHE,2006-02-07,中信证券,10.5430,,2,1,2025-01-23 17:36:18,2006-02-08 15:35:22,2.0,,,,
000858.XSHE,2006-02-08,长江证券,12.1650,,1,1,2025-01-23 17:36:58,2006-02-14 13:20:29,1.0,,,,
000858.XSHE,2006-02-17,申万宏源,10.5430,,2,1,2025-01-23 17:36:40,2006-02-17 17:50:47,2.0,,,,
000858.XSHE,2006-02-20,国金证券,,,2,1,2025-01-23 17:36:20,2006-02-21 11:05:49,2.0,,,,
000858.XSHE,2006-02-20,中金公司,8.9210,,3,1,2025-01-23 17:36:50,2006-02-20 15:36:20,3.0,,,,
000858.XSHE,2006-02-20,国都证券,,,4,1,2025-01-23 17:37:34,2006-03-03 16:59:07,4.0,,,,
000858.XSHE,2006-02-22,光大证券,,,3,1,2025-01-23 17:37:23,2006-02-25 12:53:09,3.0,,,,
000858.XSHE,2006-02-22,招商证券,,,2,1,2025-01-23 17:37:54,2006-02-22 18:17:35,2.0,,,,
000858.XSHE,2006-03-01,平安证券,,,2,1,2025-01-23 17:36:39,2006-03-04 11:32:24,2.0,,,,
000858.XSHE,2006-03-01,国金证券,8.1061,M06,2,1,2025-01-23 04:20:35,2006-03-01 18:17:30,2.0,8.1061,,,
000858.XSHE,2006-03-03,招商证券,9.3000,M06,2,1,2025-01-23 04:20:24,2006-03-03 18:17:26,2.0,9.3,,,
000858.XSHE,2006-03-06,中信证券,,,2,1,2025-01-23 17:37:01,2006-03-08 18:17:37,2.0,,,,
000858.XSHE,2006-03-22,中银国际证券,,,2,1,2025-01-23 17:37:33,2006-03-23 15:36:22,2.0,,,,
000858.XSHE,2006-03-23,东方证券,,,2,1,2025-01-23 17:37:06,2006-03-23 17:50:48,2.0,,,,
000858.XSHE,2006-03-23,华泰证券,,,2,1,2025-01-23 17:37:50,2006-03-27 18:19:56,2.0,,,,
000858.XSHE,2006-03-23,国信证券,,,2,1,2025-01-23 17:38:00,2006-03-23 16:02:43,2.0,,,,
000858.XSHE,2006-03-27,光大证券,,,3,1,2025-01-23 17:37:24,2006-03-28 17:23:10,3.0,,,,
000858.XSHE,2006-03-30,东方证券,,,2,1,2025-01-23 17:37:28,2006-04-15 11:32:37,2.0,,,,
000858.XSHE,2006-04-03,平安证券,,,2,1,2025-01-23 17:37:05,2006-04-13 18:17:25,2.0,,,,
