order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000858.XSHE,2016-01-04,2015,q4,1,0.0031,205,90.0342,0.0026,288,85.8411,0.0036,379,80.9763,0.0054,420,77.6295,0.0037,451,75.9101,0.0,119,93.0913,-0.003,1486,11.1842,-0.0058,1262,22.2565,-0.0061,846,43.6667,-0.0075,565,61.0497,0.0003,549.0,74.5471,74.3254,81.3444,-0.01,1264,28.6441,-0.01,1086,34.3618,-0.06,1087,33.9416,0.2423,1181,36.2851,31.9907,54.5129,55.9167
000858.XSHE,2016-01-04,2015,q4,3,0.0031,167,91.8906,0.0026,255,87.4568,0.0036,381,80.8468,0.0054,413,77.9915,0.0037,453,75.7771,0.0,108,93.7096,-0.003,1475,11.7365,-0.0058,1236,23.482,-0.0053,824,44.913,-0.0075,568,60.7341,0.001,481.0,77.6952,74.9107,81.9096,-0.01,1253,29.0652,-0.06,1138,31.0491,-0.06,1080,34.2073,0.2441,1217,34.2703,30.8872,54.7492,56.149
000858.XSHE,2016-01-04,2016,q4,1,0.002,356,83.0952,0.005,374,82.0414,0.0033,537,73.6091,0.0039,601,68.6848,-0.0031,835,56.3122,0.0,125,92.7739,-0.0017,1484,11.7262,-0.004,1254,23.0816,-0.005,868,42.4685,-0.009,653,55.0035,0.0003,579.0,72.8511,67.4319,73.0372,-0.01,1301,28.4141,-0.01,1119,34.1966,-0.06,1119,33.8462,0.2423,1206,36.6123,31.8135,52.6881,53.8092
000858.XSHE,2016-01-04,2016,q4,3,0.002,297,85.8913,0.005,338,83.759,0.0033,522,74.2716,0.0039,600,68.6879,-0.0031,835,56.2664,0.0,121,92.9783,-0.0017,1469,12.5149,-0.004,1233,23.9506,-0.0068,880,41.4,-0.009,654,54.7784,0.0006,576.0,72.9412,68.1092,73.8554,-0.01,1289,28.8398,-0.06,1170,30.9917,-0.06,1109,34.2043,0.2441,1242,34.6154,30.7735,52.0435,53.1928
000858.XSHE,2016-01-04,2017,q4,1,0.0008,314,83.5176,0.0077,280,85.0962,0.0082,430,76.3245,0.0064,568,66.4695,-0.0009,729,55.5556,0.0,123,92.561,-0.0054,1438,10.3556,-0.0065,1224,21.1985,-0.0073,857,39.8031,-0.0209,705,47.9675,0.015,226.0,88.3901,67.4872,73.7648,-0.01,1199,29.2798,-0.01,1030,35.2015,-0.06,1026,34.7964,0.2423,1136,35.5114,32.7518,57.2183,58.4738
000858.XSHE,2016-01-04,2017,q4,3,0.0008,262,86.2269,0.0077,247,86.8238,0.0082,425,76.4836,0.0064,563,66.5476,-0.0009,722,55.794,0.0,116,92.9577,-0.0054,1427,10.8193,-0.0065,1208,21.7758,-0.0073,838,40.7643,-0.0209,706,47.6226,0.015,234.0,87.9212,68.1386,74.4762,-0.01,1187,29.7809,-0.06,1079,31.9444,-0.06,1017,35.2041,0.2441,1170,33.504,31.7309,56.4015,57.669
000858.XSHE,2016-01-05,2015,q4,1,0.0,352,82.9197,0.0038,233,88.6051,0.0036,389,80.4632,0.0054,432,77.0378,0.0037,453,75.803,0.0,104,94.0186,-0.0009,1466,12.9013,-0.0058,1255,22.6403,-0.0056,855,43.2558,-0.0075,565,61.0228,0.0003,543.0,73.9172,74.0284,80.8436,-0.01,1259,28.9266,-0.03,1094,34.1566,-0.06,1077,34.6691,0.2265,1322,28.9403,32.1671,52.0964,53.4594
000858.XSHE,2016-01-05,2015,q4,3,0.0006,319,84.4954,0.0026,282,86.1645,0.0036,396,80.0807,0.0054,431,77.0667,0.0037,458,75.5091,0.0,106,93.8776,-0.003,1490,11.0514,-0.0058,1232,23.6826,-0.0056,828,44.6452,-0.0075,567,60.8304,0.0003,544.0,73.8313,73.6655,80.3776,-0.01,1247,29.4051,-0.05,1124,32.0218,-0.06,1075,34.592,0.2265,1335,28.0086,31.4892,51.5829,52.9253
000858.XSHE,2016-01-05,2016,q4,1,-0.0001,1719,18.5782,0.0032,388,81.4566,0.0033,549,73.0182,0.0051,578,69.9792,-0.0031,834,56.3874,0.0,111,93.6416,-0.0003,1473,12.8994,-0.004,1243,23.7101,-0.0035,859,43.254,-0.009,650,55.1796,0.0003,594.0,72.1857,62.4971,66.6871,-0.01,1298,28.6579,-0.03,1128,33.9777,-0.06,1110,34.5336,0.2265,1352,29.267,31.961,49.3274,50.1654
000858.XSHE,2016-01-05,2016,q4,3,0.0001,438,79.2202,0.005,355,82.9889,0.0033,543,73.2346,0.0052,568,70.4071,-0.0031,831,56.499,0.0,112,93.5577,-0.0017,1481,12.0095,-0.004,1229,24.1507,-0.0035,831,44.6667,-0.009,653,54.8789,0.0003,596.0,72.0395,67.7803,73.2622,-0.01,1286,29.123,-0.05,1157,31.9199,-0.06,1107,34.4787,0.2265,1365,28.3613,31.3129,49.9389,51.0353
