order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000709.XSHE,2016-01-04,2015,q4,1,0.0,375,81.7294,0.0,465,77.109,0.0,574,71.1626,-0.0081,1266,32.4613,-0.031,1036,44.5931,0.0,119,93.0913,0.0,207,87.6794,0.0,345,78.7916,-0.0283,1118,25.5333,-0.0403,907,37.4309,-0.0039,1501.0,30.3298,60.214,59.1412,-0.75,1752,1.0734,-0.75,1615,2.3593,-0.5,1489,9.4891,0.1982,1409,23.9741,3.2709,28.9882,28.7736
000709.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,0.0,433,78.6667,0.0,567,71.4718,-0.0081,1255,33.0128,-0.031,1033,44.6945,0.0,108,93.7096,0.0,199,88.1437,0.0,344,78.7485,-0.0283,1099,26.506,-0.0403,906,37.3269,-0.0039,1495.0,30.5762,60.9262,59.9361,-0.75,1746,1.1331,-0.75,1610,2.4257,-0.5,1484,9.5732,0.1982,1441,22.1622,3.3382,28.6744,28.4764
000709.XSHE,2016-01-04,2016,q4,1,0.0,484,77.0,0.0,581,72.0751,0.0,687,66.2235,-0.0103,1174,38.7787,-0.046,1360,28.8109,0.0,125,92.7739,0.0,232,86.25,0.0,409,74.954,-0.0317,1112,26.2774,-0.052,971,33.0573,-0.0205,1617.0,24.0958,57.7299,56.4968,-0.75,1796,1.1564,-0.75,1658,2.472,-0.5,1529,9.5858,0.1982,1439,24.3556,3.3685,26.7551,26.5085
000709.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,0.0,541,73.9759,0.0,660,67.4568,-0.0103,1165,39.1532,-0.046,1362,28.6314,0.0,121,92.9783,0.0,224,86.7104,0.0,405,75.0617,-0.0317,1100,26.7333,-0.052,969,32.964,-0.0205,1617.0,23.9529,58.6818,57.6299,-0.75,1788,1.2707,-0.75,1651,2.5974,-0.5,1521,9.7387,0.1982,1472,22.4974,3.495,26.3705,26.1601
000709.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0,433,76.9231,0.0,638,64.8455,0.0,703,58.4861,-0.1103,1419,13.431,0.0,123,92.561,0.0,230,85.7143,0.0,402,74.1624,0.0,545,61.744,-0.0031,609,55.0628,-0.0067,1312.0,32.3529,64.2981,61.9105,-0.75,1676,1.1216,-0.75,1551,2.3929,-0.5,1427,9.2875,0.1982,1343,23.75,3.2633,30.3432,29.8656
000709.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,0.0,624,65.4465,0.0,698,58.5119,-0.1103,1410,13.6113,0.0,116,92.9577,0.0,222,86.1789,0.0,401,74.0765,0.0,545,61.5004,-0.0031,609,54.8291,-0.0067,1310.0,32.141,64.9858,62.7551,-0.75,1669,1.2433,-0.75,1545,2.5253,-0.5,1420,9.5026,0.1982,1371,22.0705,3.408,29.9422,29.4961
000709.XSHE,2016-01-05,2015,q4,1,0.0,352,82.9197,0.0,438,78.5363,0.0,582,70.7452,-0.0081,1277,32.0192,-0.031,1037,44.5396,0.0,104,94.0186,0.0,193,88.585,0.0,351,78.4084,-0.0283,1136,24.5847,-0.0403,906,37.4568,-0.0039,1422.0,31.6169,60.3481,59.2825,-0.75,1752,1.0734,-0.75,1621,2.4096,-0.5,1489,9.6539,0.1121,1698,8.7144,3.324,24.8338,24.6207
000709.XSHE,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,0.0,592,70.1967,-0.0081,1269,32.3733,-0.031,1035,44.5874,0.0,106,93.8776,0.0,196,88.3513,0.0,348,78.4873,-0.0283,1102,26.3052,-0.0403,906,37.3702,-0.0039,1420.0,31.6145,60.2461,59.088,-0.75,1746,1.1331,-0.75,1614,2.3608,-0.5,1484,9.6833,0.1121,1697,8.4727,3.3342,24.7422,24.5106
000709.XSHE,2016-01-05,2016,q4,1,0.0,454,78.5308,0.0,574,72.5443,0.0,697,65.7312,-0.0103,1190,38.1374,-0.046,1356,29.0576,0.0,111,93.6416,0.0,218,87.1598,0.0,415,74.57,-0.0317,1136,24.9339,-0.052,969,33.1492,-0.0205,1624.0,23.8743,57.6808,56.4283,-0.75,1798,1.1551,-0.75,1665,2.519,-0.5,1530,9.7403,0.1121,1740,8.9529,3.4177,22.0679,21.8174
000709.XSHE,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,0.0,676,66.6667,-0.0103,1174,38.7787,-0.046,1355,29.0356,0.0,112,93.5577,0.0,223,86.8014,0.0,416,74.3669,-0.0317,1110,26.0667,-0.052,969,33.0104,-0.0205,1625.0,23.6842,58.1876,57.0443,-0.75,1792,1.2135,-0.75,1657,2.4735,-0.5,1524,9.7749,0.1121,1739,8.7185,3.4298,22.0443,21.8156
