order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000887.XSHE,2016-01-04,2015,q4,1,-0.0132,1948,4.8852,-0.0132,1866,7.9921,-0.0132,1681,15.4504,-0.0299,1563,16.6044,-0.0322,1045,44.1113,-0.0153,1653,3.2787,-0.0153,1584,5.323,-0.0153,1368,15.7213,-0.0153,982,34.6,-0.0153,676,53.384,-0.0057,1573.0,26.9856,17.3839,16.1145,0.17,250,85.9322,0.34,190,88.5662,0.34,197,88.0779,0.3401,651,64.9028,87.4149,48.5263,48.2724
000887.XSHE,2016-01-04,2015,q4,3,-0.0132,1956,4.4944,-0.0132,1872,7.6049,-0.0132,1672,15.7762,-0.0299,1554,17.0406,-0.0322,1044,44.105,-0.0153,1650,3.057,-0.0153,1574,5.8084,-0.0153,1346,16.6667,-0.0153,963,35.6091,-0.0153,673,53.4626,-0.0049,1537.0,28.6245,17.5649,16.226,0.17,246,86.119,0.34,184,88.9024,0.34,194,88.2317,0.3617,621,66.4865,87.6549,49.5773,49.3095
000887.XSHE,2016-01-04,2016,q4,1,0.0018,364,82.7143,0.0018,458,77.9971,0.0018,597,70.6548,0.0116,471,75.4697,-0.0286,1206,36.8779,-0.003,1600,6.8182,-0.003,1495,11.0714,-0.003,1233,24.3708,0.2643,40,97.4121,-0.003,608,58.109,-0.01,1405.0,34.0535,65.0281,71.396,0.17,251,86.2335,0.34,193,88.6992,0.34,203,88.0473,0.3401,664,65.1236,87.5825,60.2753,61.5488
000887.XSHE,2016-01-04,2016,q4,3,0.0018,308,85.367,0.0018,417,79.9518,0.0018,574,71.7037,0.0116,472,75.379,-0.0286,1201,37.0739,-0.003,1603,6.261,-0.003,1483,11.6806,-0.003,1212,25.2469,0.2643,43,97.2,-0.003,608,57.964,-0.0081,1352.0,36.4235,65.8215,72.3593,0.17,247,86.4088,0.34,187,89.0201,0.34,200,88.1829,0.3617,632,66.7545,87.8081,61.6793,62.9869
000887.XSHE,2016-01-04,2017,q4,1,0.0658,33,98.3149,0.0658,57,97.0085,0.0658,112,93.8742,-0.0223,1204,28.8587,-0.0223,955,41.7582,0.0549,41,97.561,0.0549,84,94.8222,0.0549,161,89.6907,0.0549,250,82.4895,0.0549,309,77.2358,-0.0254,1599.0,17.5439,73.8551,70.2289,0.17,243,85.7143,0.34,183,88.539,0.34,184,88.3588,0.3401,627,64.4318,87.3731,56.8384,56.1131
000887.XSHE,2016-01-04,2017,q4,3,0.0658,29,98.5224,0.0658,58,96.947,0.0658,111,93.8991,-0.0223,1187,29.4048,-0.0223,949,41.8761,0.0549,43,97.428,0.0549,84,94.8093,0.0549,163,89.501,0.0549,255,82.0241,0.0549,307,77.266,-0.0228,1577.0,18.2996,73.9775,70.4204,0.17,240,85.8496,0.34,178,88.8258,0.34,182,88.4566,0.3617,595,66.2116,87.5615,57.6612,56.9497
000887.XSHE,2016-01-05,2015,q4,1,-0.0132,1965,4.4282,-0.0132,1883,7.5639,-0.0132,1674,15.7603,-0.0299,1573,16.2493,-0.0322,1046,44.0578,-0.0153,1661,3.6005,-0.0153,1595,5.2319,-0.0153,1364,15.9161,-0.0153,1000,33.6213,-0.0153,673,53.5591,-0.0057,1492.0,28.2483,17.2486,15.9643,0.17,257,85.5367,0.34,190,88.6145,0.34,198,88.0389,0.3371,777,58.2571,87.2683,46.855,46.5981
000887.XSHE,2016-01-05,2015,q4,3,-0.0132,1965,4.2418,-0.0132,1882,7.3855,-0.0132,1674,15.6329,-0.0299,1567,16.48,-0.0322,1045,44.0514,-0.0153,1658,3.3819,-0.0153,1586,5.3166,-0.0153,1342,16.863,-0.0153,970,35.1406,-0.0153,671,53.6332,-0.0057,1490.0,28.241,17.3256,15.9403,0.17,256,85.5524,0.34,185,88.862,0.34,198,88.0024,0.3371,799,56.9347,87.3662,46.4911,46.214
000887.XSHE,2016-01-05,2016,q4,1,0.0018,333,84.2654,0.0018,440,78.965,0.0018,609,70.064,0.0116,476,75.2862,-0.0286,1202,37.1204,-0.003,1608,7.1098,-0.003,1503,11.1243,-0.003,1219,25.1843,0.2643,41,97.3545,-0.003,606,58.2182,-0.01,1418.0,33.5366,65.189,71.5366,0.17,258,85.8636,0.34,193,88.7522,0.34,204,88.0165,0.3371,794,58.4817,87.4496,58.1332,59.4027
000887.XSHE,2016-01-05,2016,q4,3,0.0018,337,84.0228,0.0018,441,78.8563,0.0018,599,70.4691,0.0116,467,75.6785,-0.0286,1202,37.0545,-0.003,1614,6.3842,-0.003,1494,11.2366,-0.003,1205,25.6331,0.2643,43,97.2,-0.003,608,57.9931,-0.01,1415.0,33.5526,65.3165,71.7233,0.17,257,85.8798,0.34,188,88.987,0.34,204,87.9739,0.3371,816,57.1954,87.5415,57.796,59.0774
