order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000895.XSHE,2016-01-04,2015,q4,1,0.001,290,85.8818,0.0056,213,89.5412,0.0055,316,84.147,0.0024,537,71.3828,-0.0088,740,60.439,0.0,119,93.0913,0.0018,179,89.3541,0.0018,315,80.6412,-0.0141,970,35.4,-0.0442,932,35.7044,-0.0294,1885.0,12.4942,76.727,79.1993,-0.06,1345,24.0678,0.07,533,67.8161,0.09,518,68.5523,0.2996,892,51.8898,50.464,44.7534,45.2479
000895.XSHE,2016-01-04,2015,q4,3,0.001,253,87.6893,0.0056,189,90.716,0.0055,318,84.0222,0.0024,530,71.7415,-0.0088,737,60.5573,0.0,108,93.7096,0.0018,176,89.521,0.0018,310,80.855,-0.0141,947,36.6801,-0.0442,929,35.7341,-0.0292,1883.0,12.5465,77.2176,79.697,-0.06,1325,24.9858,0.07,521,68.4657,0.09,513,68.7805,0.3033,906,51.0811,51.1367,44.7591,45.255
000895.XSHE,2016-01-04,2016,q4,1,-0.0005,1751,16.6667,0.0097,272,86.9523,0.0052,487,76.0709,0.0097,500,73.9562,-0.0015,805,57.8837,0.0,125,92.7739,0.0058,182,89.2262,0.0058,333,79.6194,-0.0163,998,33.8421,-0.0571,999,31.1249,-0.014,1508.0,29.2156,68.9464,69.8536,-0.06,1382,23.9537,0.07,539,68.3343,0.09,527,68.8757,0.2996,912,52.0779,50.6903,48.3154,48.4968
000895.XSHE,2016-01-04,2016,q4,3,-0.0008,1798,14.347,0.0097,246,88.1928,0.0052,482,76.2469,0.0097,502,73.8108,-0.0015,809,57.6298,0.0,121,92.9783,0.0058,179,89.3921,0.0058,325,80.0,-0.0163,986,34.3333,-0.0571,995,31.1634,-0.014,1498.0,29.5529,68.9975,69.8536,-0.06,1361,24.8619,0.07,526,69.0083,0.09,522,69.0618,0.3033,923,51.4226,51.3604,48.3642,48.5355
000895.XSHE,2016-01-04,2017,q4,1,0.0003,327,82.8331,0.0322,109,94.2308,0.0185,311,82.8918,0.0243,382,77.469,0.0114,524,68.0708,0.0,123,92.561,0.0127,159,90.1435,0.0127,305,80.4124,-0.0162,938,34.1069,-0.061,905,33.1855,-0.0267,1605.0,17.2343,78.8522,82.0448,-0.06,1279,24.5573,0.07,516,67.5693,0.09,495,68.5751,0.2996,855,51.4773,50.5657,46.4971,47.1356
000895.XSHE,2016-01-04,2017,q4,3,0.0003,276,85.4881,0.0322,102,94.5903,0.0185,313,82.6955,0.0243,383,77.2619,0.0114,520,68.179,0.0,116,92.9577,0.0127,157,90.2439,0.0127,299,80.687,-0.0162,914,35.3857,-0.061,900,33.2095,-0.0267,1607.0,16.7444,79.1169,82.272,-0.06,1258,25.5773,0.07,504,68.2449,0.09,491,68.75,0.3033,868,50.6826,51.2789,46.3073,46.9383
000895.XSHE,2016-01-05,2015,q4,1,0.0017,249,87.9319,0.0009,358,82.4656,0.0055,323,83.7865,0.0032,505,73.1486,-0.0088,739,60.4925,0.0,104,94.0186,0.0,193,88.585,0.0018,320,80.3208,-0.008,897,40.4651,-0.0442,930,35.7982,-0.0294,1811.0,12.897,76.3004,78.4161,-0.06,1338,24.4633,0.07,527,68.3133,0.09,517,68.6703,0.2798,1078,42.0656,50.8447,41.9178,42.3409
000895.XSHE,2016-01-05,2015,q4,3,0.0009,294,85.7143,-0.0039,1731,14.8203,0.0055,337,83.056,0.0024,543,71.0933,-0.0088,737,60.5573,0.0,106,93.8776,0.0012,173,89.7252,0.0018,314,80.5952,-0.0141,956,36.0776,-0.0442,929,35.7785,-0.0294,1806.0,13.012,64.511,63.836,-0.06,1324,25.0425,0.07,523,68.4019,0.09,518,68.514,0.2798,1090,41.2304,51.0806,39.391,39.256
000895.XSHE,2016-01-05,2016,q4,1,-0.0006,1756,16.8246,-0.0007,1623,22.2808,0.0052,498,75.5293,0.0111,480,75.078,-0.0015,803,58.0105,0.0,111,93.6416,0.0,218,87.1598,0.0058,337,79.3612,-0.007,912,39.7487,-0.0571,998,31.1464,-0.014,1517.0,28.8931,58.9398,57.1219,-0.06,1377,24.3124,0.07,534,68.7756,0.09,527,68.9492,0.2798,1101,42.4084,51.025,43.3834,43.0198
000895.XSHE,2016-01-05,2016,q4,3,-0.0007,1769,15.9296,-0.0018,1671,19.7501,0.0052,500,75.358,0.0097,500,73.9562,-0.0015,802,58.0189,0.0,112,93.5577,0.0064,174,89.7146,0.0058,334,79.4317,-0.0163,990,34.0667,-0.0571,997,31.0727,-0.014,1513.0,28.9474,58.025,56.1391,-0.06,1363,24.8759,0.07,530,68.8457,0.09,528,68.7796,0.2798,1113,41.5966,51.2446,43.0171,42.6399
