order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,one_year_recommendation,half_year_recommendation
000895.XSHE,2006-01-10,兴业证券,18.4210,,2,1,2025-04-30 17:20:21,2006-01-12 18:17:40,2.0,,,1.0,
000895.XSHE,2006-01-12,兴业证券,18.8370,,2,1,2025-04-30 17:20:29,2006-01-14 11:32:21,2.0,,,1.0,
000895.XSHE,2006-01-12,华泰联合,18.8370,,2,1,2025-04-30 17:21:00,2006-01-13 16:29:20,2.0,,,,
000895.XSHE,2006-01-18,中金公司,16.9730,,3,1,2025-04-30 17:19:40,2006-01-18 16:29:25,3.0,,,,
000895.XSHE,2006-01-20,中信建投,15.0000,M06,3,1,2025-04-30 04:07:41,2006-01-25 15:36:40,3.0,15.0,,,
000895.XSHE,2006-01-23,申万宏源,20.0200,,2,1,2025-04-30 17:21:00,2006-01-23 14:14:25,2.0,,,,
000895.XSHE,2006-01-25,凯基证券,17.7700,Y01,2,1,2025-04-30 04:07:12,2006-02-09 13:20:18,2.0,,17.77,,
000895.XSHE,2006-01-25,华泰证券,20.0330,,2,1,2025-04-30 17:20:23,2006-01-25 15:36:40,2.0,,,,
000895.XSHE,2006-02-05,国泰海通证券,23.1150,,1,1,2025-04-30 17:19:44,2006-02-07 11:32:36,1.0,,,,
000895.XSHE,2006-02-07,中信证券,20.8650,,2,1,2025-04-30 17:19:49,2006-02-08 15:35:22,2.0,,,,
000895.XSHE,2006-02-08,长江证券,20.8000,,2,1,2025-04-30 17:21:34,2006-02-14 13:20:29,2.0,,,,
000895.XSHE,2006-02-14,国泰海通证券,17.0400,M06,1,1,2025-04-30 04:07:05,2006-02-15 14:14:25,1.0,17.04,,,
000895.XSHE,2006-02-15,兴业证券,22.0000,Y01,2,1,2025-04-30 04:07:02,2006-02-16 14:14:24,2.0,,22.0,1.0,
000895.XSHE,2006-02-15,国信证券,18.9800,M06,2,1,2025-04-30 04:07:09,2006-02-15 16:57:07,2.0,18.98,,,
000895.XSHE,2006-02-15,天相投顾,21.8660,,2,1,2025-04-30 17:20:07,2006-02-15 17:50:33,2.0,,,,
000895.XSHE,2006-02-15,中信建投,19.1300,M06,2,1,2025-04-30 04:07:15,2006-02-15 15:35:48,2.0,19.13,,,
000895.XSHE,2006-02-15,光大证券,21.8660,,2,1,2025-04-30 17:21:01,2006-02-15 17:50:33,2.0,,,,
000895.XSHE,2006-02-15,长江证券,25.2300,,1,1,2025-04-30 17:21:56,2006-02-16 16:02:25,1.0,,,,
000895.XSHE,2006-02-16,国都证券,,,2,1,2025-04-30 17:19:55,2006-02-21 11:05:49,2.0,,,,
000895.XSHE,2006-02-16,凯基证券,17.3900,Y01,2,1,2025-04-30 04:07:38,2006-02-16 14:14:24,2.0,,17.39,,
000895.XSHE,2006-02-17,上海证券,,,2,3,2025-04-30 17:19:47,2006-02-21 16:29:35,,,,2.0,
000895.XSHE,2006-02-17,金元证券,20.8000,,2,1,2025-04-30 17:20:00,2006-02-20 15:36:20,2.0,,,,
000895.XSHE,2006-02-17,招商证券,24.0000,,1,1,2025-04-30 17:20:20,2006-02-17 16:29:39,1.0,,,,
000895.XSHE,2006-02-22,招商证券,,,1,1,2025-04-30 17:20:06,2006-02-22 18:17:35,1.0,,,,
000895.XSHE,2006-02-22,中关村证券,,,2,1,2025-04-30 17:20:29,2006-02-23 17:50:24,2.0,,,2.0,
000895.XSHE,2006-02-22,光大证券,,,2,1,2025-04-30 17:21:20,2006-02-25 12:53:09,2.0,,,,
000895.XSHE,2006-02-27,长江证券,,,1,1,2025-04-30 17:22:13,2006-02-27 16:29:13,1.0,,,,
000895.XSHE,2006-02-28,国泰海通证券,21.3000,M06,1,1,2025-04-30 04:07:17,2006-03-01 17:50:40,1.0,21.3,,,
000895.XSHE,2006-03-01,平安证券,,,2,1,2025-04-30 17:22:01,2006-03-04 11:32:24,2.0,,,,
000895.XSHE,2006-03-03,申万宏源,,,2,1,2025-04-30 17:21:41,2006-03-03 18:17:26,2.0,,,,
000895.XSHE,2006-03-06,上海证券,,,2,3,2025-04-30 17:20:57,2006-03-06 17:50:40,,,,2.0,
000895.XSHE,2006-03-06,中信证券,,,2,1,2025-04-30 17:21:56,2006-03-08 18:17:37,2.0,,,,
000895.XSHE,2006-03-23,兴业证券,,,1,1,2025-04-30 17:19:45,2006-03-25 11:32:07,1.0,,,,
000895.XSHE,2006-03-23,国泰海通证券,,,1,1,2025-04-30 17:20:42,2006-03-24 14:41:37,1.0,,,,
000895.XSHE,2006-03-23,华泰证券,,,2,1,2025-04-30 17:22:00,2006-03-27 18:19:56,2.0,,,,
000895.XSHE,2006-03-27,光大证券,,,2,1,2025-04-30 17:20:18,2006-03-28 17:23:10,2.0,,,,
000895.XSHE,2006-04-03,平安证券,,,2,1,2025-04-30 17:19:50,2006-04-13 18:17:25,2.0,,,,
000895.XSHE,2006-04-10,长江证券,,,1,1,2025-04-30 17:22:15,2006-04-19 17:50:41,1.0,,,,
000895.XSHE,2006-04-13,兴业证券,,,1,1,2025-04-30 17:20:26,2006-04-13 15:08:17,1.0,,,1.0,
000895.XSHE,2006-04-17,兴业证券,,,1,1,2025-04-30 17:19:42,2006-04-17 17:50:37,1.0,,,1.0,
000895.XSHE,2006-04-17,招商证券,,,1,1,2025-04-30 17:21:09,2006-04-17 15:08:24,1.0,,,,
000895.XSHE,2006-04-19,华泰证券,,,2,1,2025-04-30 17:21:30,2006-04-21 18:17:21,2.0,,,,
000895.XSHE,2006-04-21,光大证券,,,2,1,2025-04-30 17:19:52,2006-04-25 16:02:20,2.0,,,,
000895.XSHE,2006-04-21,国信证券,,,2,1,2025-04-30 17:21:01,2006-07-12 15:08:37,2.0,,,,
000895.XSHE,2006-05-07,国泰海通证券,21.8000,M06,1,1,2025-04-30 04:07:10,2006-05-09 13:20:24,1.0,21.8,,,
000895.XSHE,2006-05-08,兴业证券,,,1,1,2025-04-30 17:20:00,2006-05-08 15:08:20,1.0,,,1.0,
000895.XSHE,2006-05-12,中原证券,,,1,1,2025-04-30 17:22:14,2006-05-19 13:47:35,1.0,,,,
000895.XSHE,2006-05-14,世纪证券,,,2,1,2025-04-30 17:19:51,2006-05-18 17:50:38,2.0,,,,
000895.XSHE,2006-05-15,平安证券,,,2,1,2025-04-30 17:22:06,2006-05-19 15:35:38,2.0,,,,
000895.XSHE,2006-05-19,国泰海通证券,,,1,1,2025-04-30 17:21:51,2006-05-19 15:35:38,1.0,,,,
000895.XSHE,2006-05-22,华泰联合,25.0000,M06,2,1,2025-04-30 04:07:24,2006-05-23 15:36:04,2.0,25.0,,,
000895.XSHE,2006-05-22,湘财证券,,,2,1,2025-04-30 17:21:51,2006-05-22 15:36:58,2.0,,,,
