order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
002938.XSHE,2018-09-18,2018,q4,2302,国金证券,国金证券2018-09-18发布的报告研报摘要中含有超预期信息,2018-09-18,鹏鼎控股：大鹏展翅 鼎新致远,樊志远,2308000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-02-25,2018,q4,2302,中信建投,中信建投2019-02-25发布的报告研报摘要中含有超预期信息,2019-02-25,鹏鼎控股：18年业绩符合预期 自动化及5G升级助推成长,"黄瑜,马红丽",2764400000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2018,q4,2405,,2019-04-01发布的财报中，4季度净利润增速低于机构的一致预期,,,,,,,,2019-04-01,financial_reports,,,,1209102686.6200,,,,0.2298,,,,,,,,2019-03-29,,1210410786.2646,,,-0.0011,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2018,q4,2503,,2019-04-01发布的财报净利润同比增速低于2018一致预期同比增速,,,,,,,,2019-04-01,financial_reports,,,,1209102686.6200,,,,0.2298,,,,,,,,2019-03-29,,1210410786.2646,,0.2311,-0.0013,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2101,中信证券,"中信证券2019-04-01发布的报告下调了该股盈利预测,分析师：徐涛,胡叶倩雯",2019-04-01,鹏鼎控股：全球第一大PCB生厂厂商 毛利率大幅增长,"徐涛,胡叶倩雯",3016000000.0000,2019-02-20,鹏鼎控股：2018年逆势稳增长 看好长期发展,3252000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0726,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2101,天风证券,"天风证券2019-04-01发布的报告下调了该股盈利预测,分析师：潘暕",2019-04-01,鹏鼎控股：18年业绩稳定增长 人均产出提升显著,潘暕,3054070000.0000,2019-03-20,鹏鼎控股：2019 CPCA SHOW 鹏鼎控股创业创新之路演讲纪要,3327210000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0821,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2102,广发证券,"广发证券2019-04-01发布的报告下调了该股盈利预测,分析师：许兴军,余高",2019-04-01,鹏鼎控股：业绩快速增长 长远布局不断打开成长新空间,"许兴军,余高",3106000000.0000,2019-03-09,鹏鼎控股：持续成长的全球领先PCB龙头,3291000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0562,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2103,,近5个交易日内，已有3个以上的分析师下调了该股的盈利预测且没有分析师做上调预测,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2302,太平洋证券,太平洋证券2019-04-01发布的报告研报摘要中含有超预期信息,2019-04-01,鹏鼎控股：利润弹性来自格局和效率的良性变化 多元化技术变现路径清晰,刘翔,3238000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2403,,2019-04-01发布的业绩预告低于机构的一致预期,,,,,,,,2019-04-01,performance_forecast,3048000000.0000,2771000000.0000,,,,,,,,,,,,,,2019-03-29,3228824121.5418,,,,-0.0560,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2502,,2019-04-01发布的业绩预告同比增速低于一致预期2019同比增速,,,,,,,,2019-04-01,performance_forecast,3048000000.0000,2771000000.0000,,,0.0999,,,,,,,,,,,2019-03-29,3228824121.5418,,0.1651,,-0.0653,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-01,2019,q4,2504,,2019-04-01发布的业绩预告同比增速低于2019一致预期同比增速,,,,,,,,2019-04-01,performance_forecast,3048000000.0000,2771000000.0000,,,,,0.1130,,,,,,,,,2019-03-29,,1526492141.8578,,0.2625,-0.1495,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-04,2019,q4,2101,申万宏源,"申万宏源2019-04-04发布的报告下调了该股盈利预测,分析师：骆思远,杨海燕",2019-04-04,鹏鼎控股：智能制造提升利润率 研发新品应对客户需求风险,"骆思远,杨海燕",2975000000.0000,2019-03-08,鹏鼎控股：2月营收同比下降7.6% 降幅收窄符合预期,3200000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0703,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-30,2019,q1,2405,,2019-04-30发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2019-04-30,financial_reports,,,,184925706.5800,,,,0.0330,,,,,,,,2019-04-29,,204866004.2751,,,-0.0973,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-30,2019,q1,2501,,2019-04-30发布的财报净利润同比增速低于一致预期2019同比增速,,,,,,,,2019-04-30,financial_reports,,,184925706.5800,,,0.0330,,,,,,,,,,2019-04-29,3171456964.8533,,0.1444,,-0.1114,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-04-30,2019,q1,2503,,2019-04-30发布的财报净利润同比增速低于2019一致预期同比增速,,,,,,,,2019-04-30,financial_reports,,,,184925706.5800,,,,0.0330,,,,,,,,2019-04-29,,204866004.2751,,0.1444,-0.1114,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-07-22,2019,q4,2101,西南证券,"西南证券2019-07-22发布的报告下调了该股盈利预测,分析师：陈杭",2019-07-22,鹏鼎控股：FPC冠绝全球,陈杭,2958090000.0000,2019-07-08,鹏鼎控股：营收逐季改善,3448000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.1421,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-08-07,2019,q4,2101,西南证券,"西南证券2019-08-07发布的报告下调了该股盈利预测,分析师：陈杭",2019-08-07,鹏鼎控股：旺季来临 看好公司长期成长,陈杭,2958090000.0000,2019-07-31,电子行业2019年中期投资策略：否极泰来,2960000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0006,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-08-21,2019,q4,2101,中信证券,"中信证券2019-08-21发布的报告下调了该股盈利预测,分析师：许英博,徐涛,顾海波",2019-08-21,科技产业系列报告6：5G产业链 2019看预期 2020看业绩,"许英博,徐涛,顾海波",3015700000.0000,2019-08-14,鹏鼎控股：上半年稳健成长 看好公司在5G换机潮下的未来空间,3016000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0001,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-09-06,2019,q4,2101,西南证券,"西南证券2019-09-06发布的报告下调了该股盈利预测,分析师：陈杭",2019-09-06,鹏鼎控股：旺季已至产能加速爬坡,陈杭,3138530000.0000,2019-08-21,电子行业：复盘20年科技股 展望5G新周期,3140000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0005,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-09-27,2019,q4,2302,华西证券,华西证券2019-09-27发布的报告研报摘要中含有超预期信息,2019-09-27,鹏鼎控股：全球PCB/FPC龙头 5G小型化前瞻受益,"孙远峰,张大印",2899460000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-08,2019,q4,2101,西南证券,"西南证券2019-10-08发布的报告下调了该股盈利预测,分析师：陈杭",2019-10-08,鹏鼎控股：苹果追加订单 四季度担忧有望解除,陈杭,3090420000.0000,2019-09-06,鹏鼎控股：旺季已至产能加速爬坡,3138530000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0153,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-30,2019,q4,2101,国金证券,"国金证券2019-10-30发布的报告下调了该股盈利预测,分析师：樊志远",2019-10-30,鹏鼎控股：产品结构及转固影响三季度毛利率 2020年有望快速增长,樊志远,3051000000.0000,2019-08-13,鹏鼎控股：Q2毛利率提升明显 下半年有望稳健增长,3054000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0010,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-30,2019,q4,2302,华西证券,华西证券2019-10-30发布的报告研报摘要中含有超预期信息,2019-10-30,鹏鼎控股：5G手机毫米波推进加速 LCP产业即将繁荣,"孙远峰,张大印",2899460000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-31,2019,q3,2405,,2019-10-31发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2019-10-31,financial_reports,,,,1092969114.8200,,,,-0.0343,,,,,,,,2019-10-30,,1188167713.8119,,,-0.0801,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-31,2019,q3,2501,,2019-10-31发布的财报净利润同比增速低于一致预期2019同比增速,,,,,,,,2019-10-31,financial_reports,,,1702283563.3100,,,0.0897,,,,,,,,,,2019-10-30,3066792838.9400,,0.1067,,-0.0169,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-31,2019,q3,2503,,2019-10-31发布的财报净利润同比增速低于2019一致预期同比增速,,,,,,,,2019-10-31,financial_reports,,,,1092969114.8200,,,,-0.0343,,,,,,,,2019-10-30,,1188167713.8119,,0.0498,-0.0841,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-31,2019,q4,2101,新时代证券,"新时代证券2019-10-31发布的报告下调了该股盈利预测,分析师：吴吉森",2019-10-31,鹏鼎控股：Q3业绩短期承压 展望2020年看好公司快速成长,吴吉森,2904000000.0000,2019-08-15,鹏鼎控股：全球PCB龙头厂商 绑定大客户共享技术升级红利,3097000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0623,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-10-31,2019,q4,2102,广发证券,"广发证券2019-10-31发布的报告下调了该股盈利预测,分析师：许兴军,余高,彭雾",2019-10-31,鹏鼎控股：业绩符合预期 成长依旧稳健,"许兴军,余高,彭雾",3034000000.0000,2019-08-14,鹏鼎控股：消费电子用板快速增长 毛利率持续提升,3181000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0462,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-11-29,2019,q4,2101,西南证券,"西南证券2019-11-29发布的报告下调了该股盈利预测,分析师：仇文妍",2019-11-29,电子行业2020年投资策略：5G终端创新加国产替代驱动,仇文妍,3090000000.0000,2019-11-06,鹏鼎控股：月度营收创新高 四季度渐入佳境,3090420000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0001,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-12-20,2019,q4,2101,东北证券,"东北证券2019-12-20发布的报告下调了该股盈利预测,分析师：张世杰,程雅琪",2019-12-20,鹏鼎控股：全球PCB龙头 5G创新赋能增长,"张世杰,程雅琪",3122000000.0000,2019-11-28,电子行业深度报告：关注5G增量及国产替代投资机会,3274000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0464,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-12-20,2019,q4,2302,东北证券,东北证券2019-12-20发布的报告研报摘要中含有超预期信息,2019-12-20,鹏鼎控股：全球PCB龙头 5G创新赋能增长,"张世杰,程雅琪",3122000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2019-12-30,2019,q4,2102,招商证券,"招商证券2019-12-30发布的报告下调了该股盈利预测,分析师：鄢凡,张益敏",2019-12-30,鹏鼎控股：计提减值影响短期利润 但利于提高中长期盈利,"鄢凡,张益敏",2833000000.0000,2019-11-06,鹏鼎控股：鹏程万里 鼎天利地,2974000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0474,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-01-07,2019,q4,2101,西南证券,"西南证券2020-01-07发布的报告下调了该股盈利预测,分析师：仇文妍",2020-01-07,鹏鼎控股：新机备货周期开启 一季度成长可期,仇文妍,2893520000.0000,2019-12-08,鹏鼎控股：新机备货开启 淡季不淡,3090420000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0637,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-08,2019,q4,2102,招商证券,"招商证券2020-02-08发布的报告下调了该股盈利预测,分析师：鄢凡,张益敏",2020-02-08,鹏鼎控股：1月营收同比-8.9% 疫情可控下展望Q1及长期趋势仍向好,"鄢凡,张益敏",2825000000.0000,2020-01-07,鹏鼎控股：12月营收重回增长 2020年大年可期,2833000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0028,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-27,2019,q4,2302,招商证券,招商证券2020-02-27发布的报告研报摘要中含有超预期信息,2020-02-27,鹏鼎控股：19年业绩符合预期 20年及后续增长逻辑依然清晰,"鄢凡,张益敏",2919000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2101,东北证券,"东北证券2020-02-28发布的报告下调了该股盈利预测,分析师：张世杰,程雅琪",2020-02-28,鹏鼎控股：营收稳定增长 5G赋能业绩增长,"张世杰,程雅琪",2854000000.0000,2019-12-20,鹏鼎控股：全球PCB龙头 5G创新赋能增长,3122000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0858,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2101,民生证券,"民生证券2020-02-28发布的报告下调了该股盈利预测,分析师：王芳",2020-02-28,鹏鼎控股：业绩稳健增长 符合预期,王芳,2920000000.0000,2019-11-07,鹏鼎控股：10月营收创新高 全年有望实现稳健增长,3033000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0373,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2101,中信证券,"中信证券2020-02-28发布的报告下调了该股盈利预测,分析师：徐涛,胡叶倩雯",2020-02-28,鹏鼎控股：19Q4业绩回暖 全年实际增速超10%,"徐涛,胡叶倩雯",2920000000.0000,2019-10-31,鹏鼎控股：受益A客户追加订单 看好Q4业绩回暖,3042000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0401,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2101,太平洋证券,"太平洋证券2020-02-28发布的报告下调了该股盈利预测,分析师：王凌涛,沈钱",2020-02-28,鹏鼎控股：平滑交付均衡淡旺差异 5G换机助推进阶成长,"王凌涛,沈钱",2920000000.0000,2019-11-25,鹏鼎控股：先进制程助鹏飞九天,3191000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0849,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2403,,2020-02-28发布的业绩快报低于机构的一致预期,,,,,,,,2020-02-28,current_performance,,,2919629200.0000,,,,,,,,,,,,,2020-02-27,2983540030.0988,,,,-0.0214,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2502,,2020-02-28发布的业绩快报同比增速低于一致预期2019同比增速,,,,,,,,2020-02-28,current_performance,,,2919629200.0000,,,0.0536,,,,,,,,,,2020-02-27,2983540030.0988,,0.0766,,-0.0231,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-02-28,2019,q4,2504,,2020-02-28发布的业绩快报同比增速低于2019一致预期同比增速,,,,,,,,2020-02-28,current_performance,,,,2919629200.0000,,,,0.0068,,,,,,,,2020-02-27,,1281286117.0112,,0.0597,-0.0529,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-03-01,2019,q4,2101,申万宏源,"申万宏源2020-03-01发布的报告下调了该股盈利预测,分析师：骆思远,杨海燕",2020-03-01,鹏鼎控股：2019净利润同比5% 资产整合提升盈利能力,"骆思远,杨海燕",2920000000.0000,2019-10-31,鹏鼎控股：三季报净利润同比+9% 毛利率仍有提升空间,2975000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0185,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-03-02,2019,q4,2101,国信证券,"国信证券2020-03-02发布的报告下调了该股盈利预测,分析师：欧阳仕华,许亮",2020-03-02,鹏鼎控股：业绩符合预期 持续受益下游技术升级,"欧阳仕华,许亮",2918000000.0000,2019-11-01,鹏鼎控股：核心优质资产 再获大客户转单,3024000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0351,2021-04-12 11:01:49,2021-04-12 11:01:49
002938.XSHE,2020-03-31,2019,q4,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2020-04-07,3181626000.0000,2020-03-30,3716555060.1432,,,,-0.1439,2021-04-12 11:01:49,2021-04-12 11:01:49
