order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
002938.XSHE,2018-10-09,2018,q3,1401,,2018-10-09发布的业绩预告上调了报告期业绩,,,,,,,,2018-10-09,performance_forecast,1590000000.0000,1500000000.0000,,,,,,,2018-08-28,1.0,1398000000.0000,1274000000.0000,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-09,2018,q3,1502,,2018-10-09发布的业绩预告同比增速超出一致预期2018同比增速,,,,,,,,2018-10-09,performance_forecast,1590000000.0000,1500000000.0000,,,0.7770,,,,,,,,,,,2018-10-08,2308000000.0000,,0.2631,,0.5139,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-09,2018,q3,1504,,2018-10-09发布的业绩预告同比增速超出2018一致预期同比增速,,,,,,,,2018-10-09,performance_forecast,1590000000.0000,1500000000.0000,,,,,0.9021,,,,,,,,,2018-10-08,,683225291.0880,,0.2149,0.6872,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-30,2018,q4,1101,国金证券,"国金证券2018-10-30发布的报告上调了该股盈利预测,分析师：樊志远",2018-10-30,鹏鼎控股：三季度净利润率提升显著 四季度展望超预期,樊志远,2747000000.0000,2018-09-18,鹏鼎控股：大鹏展翅 鼎新致远,2308000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.1902,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-30,2018,q4,1301,国金证券,国金证券2018-10-30发布的报告研报标题中含有超预期信息,2018-10-30,鹏鼎控股：三季度净利润率提升显著 四季度展望超预期,樊志远,2747000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-30,2018,q4,1302,国金证券,国金证券2018-10-30发布的报告研报摘要中含有超预期信息,2018-10-30,鹏鼎控股：三季度净利润率提升显著 四季度展望超预期,樊志远,2747000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-31,2018,q3,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,2736560000.0000,2018-10-30,2308000000.0000,,,,0.1857,2022-04-15 09:30:15,2022-04-15 09:30:15
002938.XSHE,2018-10-31,2018,q3,1405,,2018-10-31发布的财报中，3季度净利润增速超出机构的一致预期,,,,,,,,2018-10-31,financial_reports,,,,1131803880.5600,,,,1.0126,,,,,,,,2018-10-30,,683225291.0880,,,0.6566,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-31,2018,q3,1501,,2018-10-31发布的财报净利润同比增速超出一致预期2018同比增速,,,,,,,,2018-10-31,financial_reports,,,1562118829.8500,,,0.8506,,,,,,,,,,2018-10-30,2308000000.0000,,0.2631,,0.5875,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-31,2018,q3,1503,,2018-10-31发布的财报净利润同比增速超出2018一致预期同比增速,,,,,,,,2018-10-31,financial_reports,,,,1131803880.5600,,,,1.0126,,,,,,,,2018-10-30,,683225291.0880,,0.2149,0.7977,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-10-31,2018,q4,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,2736560000.0000,2018-10-30,2308000000.0000,,,,0.1857,2022-04-15 09:30:15,2022-04-15 09:30:15
002938.XSHE,2018-10-31,2018,q4,1403,,2018-10-31发布的业绩预告超出机构的一致预期,,,,,,,,2018-10-31,performance_forecast,2862000000.0000,2562000000.0000,,,,,,,,,,,,,,2018-10-30,2308000000.0000,,,,0.1101,2022-04-15 09:30:15,2022-04-15 09:30:15
002938.XSHE,2018-10-31,2018,q4,1502,,2018-10-31发布的业绩预告同比增速超出一致预期2018同比增速,,,,,,,,2018-10-31,performance_forecast,2862000000.0000,2562000000.0000,,,0.4021,,,,,,,,,,,2018-10-30,2308000000.0000,,0.2631,,0.1390,2022-04-15 09:30:15,2022-04-15 09:30:15
002938.XSHE,2018-10-31,2018,q4,1504,,2018-10-31发布的业绩预告同比增速超出2018一致预期同比增速,,,,,,,,2018-10-31,performance_forecast,2862000000.0000,2562000000.0000,,,,,0.0170,,,,,,,,,2018-10-30,,745851370.6932,,-0.2414,0.2584,2022-04-15 09:30:15,2022-04-15 09:30:15
002938.XSHE,2018-11-01,2018,q4,1302,中信证券,中信证券2018-11-01发布的报告研报摘要中含有超预期信息,2018-11-01,鹏鼎控股：业绩高增长 产品升级构筑长期发展,"徐涛,胡叶倩雯",2720000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2018-11-04,2018,q4,1302,天风证券,天风证券2018-11-04发布的报告研报摘要中含有超预期信息,2018-11-04,鹏鼎控股：全球PCB龙头 看好新动能下公司中长期成长,潘暕,2753120000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-02-18,2018,q4,1101,天风证券,"天风证券2019-02-18发布的报告上调了该股盈利预测,分析师：潘暕",2019-02-18,鹏鼎控股：1月提前进入淡季 看好新动能下公司中长期成长,潘暕,2838010000.0000,2018-11-04,鹏鼎控股：全球PCB龙头 看好新动能下公司中长期成长,2753120000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0308,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-02-20,2018,q4,1101,中信证券,"中信证券2019-02-20发布的报告上调了该股盈利预测,分析师：徐涛,晏磊,胡叶倩雯",2019-02-20,鹏鼎控股：2018年逆势稳增长 看好长期发展,"徐涛,晏磊,胡叶倩雯",2772000000.0000,2018-11-01,鹏鼎控股：业绩高增长 产品升级构筑长期发展,2720000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0191,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-02-20,2018,q4,1403,,2019-02-20发布的业绩快报超出机构的一致预期,,,,,,,,2019-02-20,current_performance,,,2772485500.0000,,,,,,,,,,,,,2019-02-19,2735749496.0457,,,,0.0134,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-02-20,2018,q4,1502,,2019-02-20发布的业绩快报同比增速超出一致预期2018同比增速,,,,,,,,2019-02-20,current_performance,,,2772485500.0000,,,0.5172,,,,,,,,,,2019-02-19,2735749496.0457,,0.4971,,0.0201,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-02-20,2018,q4,1504,,2019-02-20发布的业绩快报同比增速超出2018一致预期同比增速,,,,,,,,2019-02-20,current_performance,,,,2772485500.0000,,,,0.2311,,,,,,,,2019-02-19,,1173639310.8310,,0.1937,0.0374,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-02-25,2018,q4,1101,中信建投,"中信建投2019-02-25发布的报告上调了该股盈利预测,分析师：黄瑜,马红丽",2019-02-25,鹏鼎控股：18年业绩符合预期 自动化及5G升级助推成长,"黄瑜,马红丽",2764400000.0000,2018-11-20,鹏鼎控股：PCB全球龙头 坐拥一流客户与领先制程,2723600000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0150,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-04-30,2019,q4,1101,天风证券,"天风证券2019-04-30发布的报告上调了该股盈利预测,分析师：潘暕",2019-04-30,鹏鼎控股：业绩提前进入拐点 看好盈利能力持续提升,潘暕,3054110000.0000,2019-04-01,鹏鼎控股：18年业绩稳定增长 人均产出提升显著,3054070000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0000,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-07-09,2019,q4,1301,国信证券,国信证券2019-07-09发布的报告研报标题中含有超预期信息,2019-07-09,鹏鼎控股：19Q2营收超预期 全年成长有望提速,"欧阳仕华,唐泓翼",3024000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-07-09,2019,q4,1302,国信证券,国信证券2019-07-09发布的报告研报摘要中含有超预期信息,2019-07-09,鹏鼎控股：19Q2营收超预期 全年成长有望提速,"欧阳仕华,唐泓翼",3024000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-07-16,2019,q4,1102,广发证券,"广发证券2019-07-16发布的报告上调了该股盈利预测,分析师：许兴军,余高,彭雾",2019-07-16,鹏鼎控股：SLP渗透率有望持续提升 中国内地厂商后来居上,"许兴军,余高,彭雾",3181000000.0000,2019-07-09,鹏鼎控股：5G天线价值量提升 鹏鼎控股有望实现进一步突破,3106000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0241,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-07-31,2019,q4,1101,西南证券,"西南证券2019-07-31发布的报告上调了该股盈利预测,分析师：陈杭,仇文妍",2019-07-31,电子行业2019年中期投资策略：否极泰来,"陈杭,仇文妍",2960000000.0000,2019-07-22,鹏鼎控股：FPC冠绝全球,2958090000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0006,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-08-13,2019,q4,1302,申万宏源,申万宏源2019-08-13发布的报告研报摘要中含有超预期信息,2019-08-13,鹏鼎控股：中报净利润高增42% 增毛利及减费用贡献各半,"骆思远,杨海燕",2975000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-08-14,2019,q2,1405,,2019-08-14发布的财报中，2季度净利润增速超出机构的一致预期,,,,,,,,2019-08-14,financial_reports,,,,424388741.9100,,,,0.6888,,,,,,,,2019-08-13,,282284017.5932,,,0.5034,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-08-14,2019,q2,1501,,2019-08-14发布的财报净利润同比增速超出一致预期2019同比增速,,,,,,,,2019-08-14,financial_reports,,,609314448.4900,,,0.4160,,,,,,,,,,2019-08-13,3096664102.8800,,0.1174,,0.2985,2021-04-12 11:01:47,2021-04-12 11:01:47
002938.XSHE,2019-08-14,2019,q2,1503,,2019-08-14发布的财报净利润同比增速超出2019一致预期同比增速,,,,,,,,2019-08-14,financial_reports,,,,424388741.9100,,,,0.6888,,,,,,,,2019-08-13,,282284017.5932,,0.1233,0.5655,2021-04-12 11:01:47,2021-04-12 11:01:47
