order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
601600.XSHG,2016-01-04,2015,q4,1,0.0,375,81.7294,0.0,465,77.109,-0.0863,1949,1.9628,-0.1548,1830,2.3492,-0.1985,1728,7.5482,0.0,119,93.0913,0.0,207,87.6794,-0.0398,1480,8.8163,-0.0398,1198,20.2,-0.0831,1144,21.0635,0.0221,80.0,96.3307,29.7485,25.6432,-0.5,1684,4.9153,-0.5,1516,8.3485,-1.3,1641,0.2433,0.0131,1806,2.5378,5.3542,36.6811,35.86
601600.XSHG,2016-01-04,2015,q4,3,0.0,331,83.8788,0.0,433,78.6667,-0.0863,1944,2.0665,-0.1548,1830,2.297,-0.1985,1727,7.5027,0.0,108,93.7096,0.0,199,88.1437,-0.0398,1467,9.1698,-0.0398,1182,20.9505,-0.0831,1139,21.1911,0.0221,80.0,96.329,30.271,26.1805,-0.5,1677,5.0425,-0.5,1513,8.3081,-1.3,1637,0.2439,0.0131,1807,2.3784,5.389,36.7442,35.9261
601600.XSHG,2016-01-04,2016,q4,1,0.0,484,77.0,0.0,581,72.0751,-0.1537,2007,1.2309,-0.2077,1882,1.8267,-0.2616,1873,1.9382,0.0,125,92.7739,0.0,232,86.25,-0.0581,1516,6.9982,-0.0581,1261,16.3902,-0.1204,1241,14.4237,0.0169,158.0,92.6256,27.2543,23.2261,-0.5,1725,5.0661,-0.5,1555,8.5344,-1.3,1687,0.2367,0.0131,1854,2.525,5.4875,35.0935,34.2879
601600.XSHG,2016-01-04,2016,q4,3,0.0,423,79.8856,0.0,541,73.9759,-0.1537,2003,1.1358,-0.2077,1877,1.9341,-0.2616,1870,1.9927,0.0,121,92.9783,0.0,224,86.7104,-0.0581,1500,7.4691,-0.0581,1249,16.8,-0.1204,1235,14.5429,0.0169,160.0,92.5176,27.8632,23.904,-0.5,1716,5.2486,-0.5,1551,8.5006,-1.3,1681,0.2375,0.0131,1854,2.3709,5.5472,35.1486,34.3568
601600.XSHG,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0,433,76.9231,-0.1023,1764,2.7042,-0.1023,1562,7.6878,-0.1941,1566,4.4567,0.0,123,92.561,0.0,230,85.7143,-0.0892,1472,5.2191,-0.0892,1241,12.7989,-0.1856,1220,9.9039,-0.006,1293.0,33.3333,29.9528,27.1311,-0.5,1617,4.6045,-0.5,1460,8.1234,-1.3,1569,0.2545,0.0131,1717,2.5,5.1421,17.769,17.2046
601600.XSHG,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,-0.1023,1758,2.5513,-0.1023,1551,7.7381,-0.1941,1562,4.2918,0.0,116,92.9577,0.0,222,86.1789,-0.0892,1457,5.6384,-0.0892,1228,13.1635,-0.1856,1212,10.0297,-0.006,1293.0,33.0223,30.4967,27.7225,-0.5,1608,4.8549,-0.5,1456,8.1439,-1.3,1565,0.2551,0.0131,1718,2.3322,5.2505,17.7558,17.201
601600.XSHG,2016-01-05,2015,q4,1,0.0,352,82.9197,0.0,438,78.5363,-0.0863,1948,1.9637,-0.1548,1837,2.1843,-0.1985,1728,7.5482,0.0,104,94.0186,0.0,193,88.585,-0.0398,1478,8.8834,-0.0398,1211,19.6013,-0.0831,1140,21.2854,0.0217,76.0,96.3908,30.0937,25.9985,-0.5,1679,5.1977,-0.5,1516,8.7349,-1.3,1644,0.2429,0.0065,1813,2.5282,5.6216,36.8188,35.9997
601600.XSHG,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,-0.0863,1943,2.0676,-0.1548,1836,2.1333,-0.1985,1726,7.5563,0.0,106,93.8776,0.0,196,88.3513,-0.0398,1466,9.1754,-0.0398,1187,20.6158,-0.0831,1142,21.0381,0.0217,81.0,96.1446,30.0217,25.8742,-0.5,1675,5.1558,-0.5,1513,8.4746,-1.3,1639,0.2436,0.0065,1808,2.4825,5.5009,36.6927,35.8632
601600.XSHG,2016-01-05,2016,q4,1,0.0,454,78.5308,0.0,574,72.5443,-0.1537,2007,1.2309,-0.2077,1892,1.6129,-0.2616,1874,1.9372,0.0,111,93.6416,0.0,218,87.1598,-0.0581,1514,7.0639,-0.0581,1280,15.4101,-0.1204,1242,14.2956,0.0163,165.0,92.3077,27.4299,23.4088,-0.5,1722,5.3355,-0.5,1556,8.9045,-1.3,1691,0.2361,0.0065,1863,2.5131,5.7432,35.0809,34.2766
601600.XSHG,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,-0.1537,2003,1.1358,-0.2077,1884,1.7223,-0.2616,1872,1.9392,0.0,112,93.5577,0.0,223,86.8014,-0.0581,1500,7.412,-0.0581,1256,16.3333,-0.1204,1236,14.5329,0.0163,173.0,91.9173,27.5923,23.5585,-0.5,1717,5.3502,-0.5,1552,8.6572,-1.3,1685,0.237,0.0065,1858,2.4685,5.6504,34.9643,34.1575
601600.XSHG,2016-01-05,2017,q4,1,0.0,328,82.8885,0.0,440,76.6861,-0.1023,1765,2.7027,-0.1023,1578,7.1807,-0.1941,1570,4.4458,0.0,114,93.1763,0.0,212,86.935,-0.0892,1469,5.4124,-0.0892,1257,12.1678,-0.1856,1221,9.83,-0.0066,1317.0,32.4088,29.9294,27.0357,-0.5,1617,4.8292,-0.5,1464,8.4481,-1.3,1575,0.2535,0.0065,1728,2.3742,5.3616,17.4931,16.9144
