order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,one_year_recommendation,half_year_recommendation
000513.XSHE,2006-01-05,兴业证券,7.1250,,1,3,2024-07-08 17:23:16,2006-01-05 17:51:25,2.0,,,1.0,
000513.XSHE,2006-01-18,华泰证券,6.8120,,2,1,2024-07-08 17:22:45,2006-01-20 17:23:37,2.0,,,,
000513.XSHE,2006-01-18,银河证券,7.8600,,1,1,2024-07-08 17:25:54,2006-01-19 14:14:37,1.0,,,,
000513.XSHE,2006-01-24,国泰海通证券,5.4010,,3,1,2024-07-08 17:23:24,2006-02-06 13:20:33,3.0,,,,
000513.XSHE,2006-01-25,海通证券,7.2600,,1,1,2024-07-08 17:22:59,2006-02-06 17:51:34,1.0,,,,
000513.XSHE,2006-01-25,中金公司,5.3240,,3,1,2024-07-08 17:24:14,2006-01-25 18:17:26,3.0,,,,
000513.XSHE,2006-02-08,申万宏源,6.7990,,2,1,2024-07-08 17:23:52,2006-02-09 17:23:14,2.0,,,,
000513.XSHE,2006-02-09,中金公司,5.6320,,3,1,2024-07-08 17:23:50,2006-02-09 16:29:10,3.0,,,,
000513.XSHE,2006-02-11,华泰证券,6.6040,,2,1,2024-07-08 17:25:44,2006-02-13 17:50:31,2.0,,,,
000513.XSHE,2006-02-13,东方证券,5.7200,,3,1,2024-07-08 17:23:01,2006-02-14 16:02:26,3.0,,,,
000513.XSHE,2006-02-13,招商证券,6.7600,,2,1,2024-07-08 17:23:33,2006-02-13 14:41:23,2.0,,,,
000513.XSHE,2006-02-13,申万宏源,6.7600,,2,1,2024-07-08 17:25:04,2006-02-13 11:05:48,2.0,,,,
000513.XSHE,2006-02-13,中金公司,5.7200,,3,1,2024-07-08 17:25:36,2006-02-13 16:29:22,3.0,,,,
000513.XSHE,2006-02-14,海通证券,6.0000,M06,2,1,2024-07-08 05:22:47,2006-02-15 14:14:25,2.0,6.0,,,
000513.XSHE,2006-02-15,银河证券,7.6800,,1,1,2024-07-08 17:23:22,2006-02-17 13:20:31,1.0,,,,
000513.XSHE,2006-02-20,国信证券,5.2800,,3,1,2024-07-08 17:26:00,2006-02-20 15:36:20,3.0,,,,
000513.XSHE,2006-02-21,国信证券,,,3,1,2024-07-08 17:22:59,2006-02-22 13:20:50,3.0,,,,
000513.XSHE,2006-02-24,光大证券,,,3,1,2024-07-08 17:25:59,2006-02-27 15:35:28,3.0,,,,
000513.XSHE,2006-02-28,华泰证券,,,2,1,2024-07-08 17:25:47,2006-03-02 17:51:15,2.0,,,,
000513.XSHE,2006-03-01,国信证券,,,3,1,2024-07-08 17:23:05,2006-03-03 17:50:39,3.0,,,,
000513.XSHE,2006-03-06,国信证券,,,3,1,2024-07-08 17:24:21,2006-03-07 15:08:22,3.0,,,,
000513.XSHE,2006-03-13,国金证券,6.2500,M06,2,1,2024-07-08 05:22:42,2006-03-14 11:34:19,2.0,6.25,,,
000513.XSHE,2006-03-22,国泰海通证券,,,3,1,2024-07-08 17:23:57,2006-03-23 15:36:22,3.0,,,,
000513.XSHE,2006-03-24,申万宏源,,,2,1,2024-07-08 17:23:50,2006-03-28 10:11:07,2.0,,,,
000513.XSHE,2006-03-24,华泰证券,,,2,1,2024-07-08 17:25:27,2006-03-28 17:23:10,2.0,,,,
000513.XSHE,2006-03-27,光大证券,,,3,1,2024-07-08 17:24:53,2006-03-29 17:24:50,3.0,,,,
000513.XSHE,2006-03-27,上海证券,,,2,1,2024-07-08 17:25:49,2006-03-28 17:23:10,2.0,,,,
000513.XSHE,2006-04-06,招商证券,,,2,1,2024-07-08 17:23:27,2006-04-06 17:50:24,2.0,,,,
000513.XSHE,2006-04-10,中金公司,,,3,1,2024-07-08 17:24:34,2006-04-10 16:02:16,3.0,,,,
000513.XSHE,2006-04-13,兴业证券,,,2,1,2024-07-08 17:23:04,2006-04-13 15:08:17,2.0,,,2.0,
000513.XSHE,2006-04-13,海通证券,,,3,1,2024-07-08 17:25:13,2006-04-18 11:32:34,3.0,,,,
000513.XSHE,2006-04-17,国信证券,,,3,1,2024-07-08 17:24:17,2006-04-17 16:02:32,3.0,,,,
000513.XSHE,2006-04-21,中金公司,,,3,1,2024-07-08 17:25:21,2006-04-21 16:29:19,3.0,,,,
000513.XSHE,2006-04-24,光大证券,,,3,1,2024-07-08 17:22:36,2006-04-26 11:32:23,3.0,,,,
000513.XSHE,2006-05-11,申万宏源,,,2,1,2024-07-08 17:24:44,2006-05-11 17:25:47,2.0,,,,
000513.XSHE,2006-05-16,申万宏源,,,2,1,2024-07-08 17:23:56,2006-05-16 16:57:19,2.0,,,,
000513.XSHE,2006-05-16,国泰海通证券,,,2,1,2024-07-08 17:24:04,2006-05-16 17:50:30,2.0,,,,
000513.XSHE,2006-05-17,光大证券,,,3,1,2024-07-08 17:25:37,2006-05-24 17:23:38,3.0,,,,
000513.XSHE,2006-05-18,申万宏源,,,2,1,2024-07-08 17:25:44,2006-05-18 17:23:28,2.0,,,,
000513.XSHE,2006-05-26,华泰证券,,,2,1,2024-07-08 17:24:55,2006-05-27 11:59:44,2.0,,,,
000513.XSHE,2006-05-26,国信证券,,,3,1,2024-07-08 17:25:06,2006-07-12 15:08:37,3.0,,,,
000513.XSHE,2006-06-07,申万宏源,,,2,1,2024-07-08 17:25:30,2006-06-07 16:29:28,2.0,,,,
000513.XSHE,2006-06-14,招商证券,,,2,1,2024-07-08 17:24:14,2006-06-14 16:29:42,2.0,,,,
000513.XSHE,2006-06-16,国信证券,,,3,1,2024-07-08 17:25:13,2006-06-17 11:05:50,3.0,,,,
000513.XSHE,2006-06-23,兴业证券,,,2,1,2024-07-08 17:23:26,2006-06-26 15:08:46,2.0,,,,
000513.XSHE,2006-06-23,华泰证券,,,2,1,2024-07-08 17:25:24,2006-06-27 16:56:43,2.0,,,,
000513.XSHE,2006-06-24,申万宏源,,,2,1,2024-07-08 17:25:08,2006-06-28 20:59:15,2.0,,,,
000513.XSHE,2006-06-27,申万宏源,,,2,1,2024-07-08 17:23:14,2006-06-27 16:56:43,2.0,,,,
000513.XSHE,2006-07-01,光大证券,,,3,1,2024-07-08 17:22:48,2006-07-04 17:23:29,3.0,,,,
000513.XSHE,2006-07-05,国信证券,,,3,1,2024-07-08 17:22:31,2006-07-05 15:36:46,3.0,,,,
000513.XSHE,2006-07-07,国泰海通证券,,,3,1,2024-07-08 17:25:19,2006-07-15 11:05:33,3.0,,,,
000513.XSHE,2006-07-10,国信证券,,,3,1,2024-07-08 17:24:27,2006-07-10 16:02:26,3.0,,,,
000513.XSHE,2006-07-24,国信证券,,,3,1,2024-07-08 17:24:45,2006-07-24 15:08:28,3.0,,,,
000513.XSHE,2006-07-26,华泰证券,,,2,1,2024-07-08 17:22:37,2006-07-26 17:50:49,2.0,,,,
000513.XSHE,2006-08-01,申万宏源,,,3,1,2024-07-08 17:22:57,2006-08-01 14:41:41,3.0,,,,
000513.XSHE,2006-08-09,中金公司,,,3,1,2024-07-08 17:25:02,2006-08-09 17:11:35,3.0,,,,
