order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000933.XSHE,2006-01-08,中信证券,5.9228,,3,1,2025-05-16 17:16:35,2006-01-11 13:20:12,3.0,,,,
000933.XSHE,2006-01-15,国海证券,7.0950,,3,1,2025-05-16 17:16:40,2006-01-17 17:23:29,3.0,,,,
000933.XSHE,2006-01-19,国都证券,7.0290,,3,1,2025-05-16 17:15:53,2006-01-20 17:23:37,3.0,,,,
000933.XSHE,2006-01-24,华泰证券,9.4120,,2,1,2025-05-16 17:16:32,2006-02-06 11:32:25,2.0,,,,
000933.XSHE,2006-02-09,中信建投,9.9580,,2,1,2025-05-16 17:16:58,2006-02-13 17:50:31,2.0,,,,
000933.XSHE,2006-02-10,中信证券,9.0970,,3,1,2025-05-16 17:16:23,2006-02-13 11:32:18,3.0,,,,
000933.XSHE,2006-02-16,中信建投,9.0000,M06,2,1,2025-05-16 03:56:12,2006-02-20 15:36:20,2.0,9.0,,,
000933.XSHE,2006-02-17,招商证券,9.8670,,2,1,2025-05-16 17:16:07,2006-02-17 13:20:31,2.0,,,,
000933.XSHE,2006-02-17,兴业证券,8.3490,,3,3,2025-05-16 17:16:41,2006-02-20 14:14:26,3.0,,,,3.0
000933.XSHE,2006-02-17,华泰证券,9.8670,,2,1,2025-05-16 17:16:48,2006-02-17 17:50:47,2.0,,,,
000933.XSHE,2006-02-17,平安证券,,,3,1,2025-05-16 17:17:15,2006-02-20 17:52:33,3.0,,,,
000933.XSHE,2006-02-20,国海证券,,,3,1,2025-05-16 17:16:53,2006-02-22 18:17:35,3.0,,,,
000933.XSHE,2006-02-24,广发证券,9.0000,M06,3,1,2025-05-16 03:55:56,2006-02-24 17:50:48,3.0,9.0,,,
000933.XSHE,2006-03-14,光大证券,9.0000,M06,2,1,2025-05-16 03:56:13,2006-03-15 14:41:13,2.0,9.0,,,
000933.XSHE,2006-03-20,国泰海通证券,,,3,1,2025-05-16 17:15:43,2006-03-22 13:47:36,3.0,,,,
000933.XSHE,2006-03-20,中信建投,,,2,1,2025-05-16 17:16:21,2006-03-21 14:41:36,2.0,,,,
000933.XSHE,2006-03-24,华泰证券,,,2,1,2025-05-16 17:15:43,2006-03-29 17:24:50,2.0,,,,
000933.XSHE,2006-03-27,招商证券,,,3,1,2025-05-16 17:16:55,2006-03-27 18:19:56,3.0,,,,
000933.XSHE,2006-03-27,光大证券,,,2,1,2025-05-16 17:17:01,2006-03-29 13:47:07,2.0,,,,
000933.XSHE,2006-03-30,中信建投,,,2,1,2025-05-16 17:15:42,2006-04-04 17:50:20,2.0,,,,
000933.XSHE,2006-04-04,招商证券,,,3,1,2025-05-16 17:15:36,2006-04-04 15:37:09,3.0,,,,
000933.XSHE,2006-04-12,中信证券,,,3,1,2025-05-16 17:16:32,2006-04-13 18:17:25,3.0,,,,
000933.XSHE,2006-04-16,国海证券,,,2,1,2025-05-16 17:15:55,2006-04-19 16:29:30,2.0,,,,
000933.XSHE,2006-04-18,光大证券,,,2,1,2025-05-16 17:16:48,2006-04-20 11:32:34,2.0,,,,
000933.XSHE,2006-04-19,招商证券,9.0000,M06,3,1,2025-05-16 03:56:10,2006-04-19 16:29:30,3.0,9.0,,,
