order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000625.XSHE,2016-01-04,2015,q4,1,-0.0002,1673,18.3195,-0.0002,1530,24.5683,-0.0011,1293,34.9774,-0.026,1527,18.5264,-0.0403,1130,39.561,0.0,119,93.0913,0.0,207,87.6794,0.0,345,78.7916,-0.0094,905,39.7333,-0.0424,920,36.5331,-0.0074,1621.0,24.7562,34.8354,26.7529,-0.06,1345,24.0678,-0.14,1261,23.775,0.0,660,59.9148,0.2959,907,51.0799,31.1201,35.9419,34.3254
000625.XSHE,2016-01-04,2015,q4,3,-0.0002,1714,16.3166,-0.0002,1551,23.4568,-0.0011,1304,34.3246,-0.026,1521,18.8034,-0.0401,1119,40.0857,0.0,108,93.7096,0.0,199,88.1437,0.0,344,78.7485,-0.0094,886,40.7631,-0.0424,917,36.5651,-0.0074,1621.0,24.7212,34.5332,26.27,-0.06,1325,24.9858,-0.14,1248,24.3784,0.0,655,60.122,0.3031,907,51.027,31.7701,35.9851,34.3325
000625.XSHE,2016-01-04,2016,q4,1,0.0004,436,79.2857,0.0004,541,74.001,-0.0003,1235,39.2418,-0.0211,1357,29.2276,-0.038,1292,32.373,0.0,125,92.7739,0.0,232,86.25,0.0,409,74.954,-0.0241,1055,30.0597,-0.0514,966,33.4023,0.007,303.0,85.8149,49.9031,46.5069,-0.06,1382,23.9537,-0.14,1295,23.8376,0.0,669,60.4734,0.2959,927,51.2888,31.2112,57.354,56.6747
000625.XSHE,2016-01-04,2016,q4,3,0.0004,377,82.0782,0.0004,500,75.9518,-0.0003,1216,40.0,-0.021,1348,29.587,-0.0386,1298,31.9874,0.0,121,92.9783,0.0,224,86.7104,0.0,405,75.0617,-0.0241,1047,30.2667,-0.0514,964,33.3102,0.0073,304.0,85.7412,50.7115,47.473,-0.06,1361,24.8619,-0.14,1281,24.4392,0.0,664,60.6295,0.3031,924,51.3699,31.8463,57.6449,56.9972
000625.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0,433,76.9231,-0.0016,1266,30.1876,-0.0213,1194,29.45,-0.0451,1119,31.746,0.0,123,92.561,0.0,230,85.7143,0.0,402,74.1624,-0.0524,1126,20.8861,-0.0992,1048,22.6164,0.0023,517.0,73.3746,47.5446,44.6338,-0.06,1279,24.5573,-0.14,1204,24.2443,0.0,631,59.9237,0.2959,870,50.625,31.5054,53.0099,52.4277
000625.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,-0.0016,1256,30.3938,-0.0214,1179,29.881,-0.0451,1116,31.637,0.0,116,92.9577,0.0,222,86.1789,0.0,401,74.0765,-0.0524,1104,21.9391,-0.0992,1039,22.8826,0.0029,507.0,73.7688,48.2835,45.4526,-0.06,1258,25.5773,-0.14,1190,24.9369,0.0,627,60.0765,0.3031,869,50.6257,32.221,53.4193,52.8531
000625.XSHE,2016-01-05,2015,q4,1,-0.0002,1683,18.1509,-0.0002,1535,24.6562,-0.0011,1278,35.6999,-0.0219,1494,20.4582,-0.0403,1134,39.3469,-0.0035,1614,6.3298,-0.0035,1507,10.4637,-0.0035,1200,26.0333,-0.0129,967,35.814,-0.0458,943,34.8998,-0.0074,1537.0,26.0828,26.5644,27.5285,-0.06,1338,24.4633,-0.14,1256,24.3976,0.0,654,60.3522,0.2809,1070,42.496,31.6148,32.2095,32.4023
000625.XSHE,2016-01-05,2015,q4,3,-0.0002,1697,17.3086,-0.0002,1547,23.8799,-0.0011,1291,34.947,-0.026,1531,18.4,-0.0401,1122,39.925,-0.0035,1616,5.8309,-0.0035,1497,10.6332,-0.0035,1185,26.5964,-0.0129,937,37.3494,-0.0458,941,34.9481,-0.0075,1548.0,25.4458,25.8171,26.5034,-0.06,1324,25.0425,-0.14,1247,24.5763,0.0,659,59.9269,0.2807,1084,41.5542,31.8329,31.63,31.7673
000625.XSHE,2016-01-05,2016,q4,1,0.0004,416,80.3318,0.0004,525,74.8922,-0.0003,1226,39.6849,-0.0196,1349,29.8647,-0.038,1286,32.7225,0.0041,93,94.6821,0.0041,179,89.4675,0.0041,355,78.2555,-0.0201,1042,31.1508,-0.0475,940,35.1519,0.0071,304.0,85.788,50.8673,47.1488,-0.06,1377,24.3124,-0.14,1291,24.4288,0.0,664,60.8619,0.2809,1093,42.8272,31.6689,55.0918,54.3481
000625.XSHE,2016-01-05,2016,q4,3,0.0004,412,80.4565,0.0004,515,75.3003,-0.0003,1208,40.3951,-0.021,1352,29.4885,-0.0386,1297,32.0755,0.0041,90,94.8346,0.0041,184,89.1201,0.0041,354,78.1964,-0.0201,1018,32.2,-0.0475,940,35.0173,0.007,310.0,85.4793,50.9974,47.2783,-0.06,1363,24.8759,-0.14,1281,24.6172,0.0,669,60.4265,0.2807,1107,41.9118,31.8825,54.7933,54.0495
000625.XSHE,2016-01-05,2017,q4,1,0.0066,194,89.9006,0.0066,285,84.9177,0.0049,485,73.3039,-0.0033,965,43.2607,-0.0388,1095,33.3739,0.0017,109,93.4783,0.0017,204,87.4303,0.0017,401,74.2268,-0.0277,1020,28.7413,-0.0976,1046,22.7642,-0.0041,1272.0,34.7201,63.6899,64.2804,-0.06,1277,24.8528,-0.14,1203,24.781,0.0,627,60.3295,0.2809,1029,41.8881,31.9194,42.1043,42.2224
000625.XSHE,2016-01-05,2017,q4,3,0.0066,195,89.8163,0.0066,292,84.4883,0.0049,498,72.4501,-0.0149,1118,33.7878,-0.0388,1085,33.7408,0.0017,102,93.8714,0.0017,204,87.352,0.0017,402,74.0117,-0.0507,1101,22.2065,-0.0976,1039,22.997,-0.004,1258.0,35.0723,60.9173,61.1247,-0.06,1262,25.5168,-0.14,1193,25.0314,0.0,633,59.822,0.2807,1042,41.0198,32.1837,41.4478,41.4893
000625.XSHE,2016-01-06,2015,q4,1,0.0,357,82.777,-0.0002,1548,24.3521,-0.001,1265,36.5462,-0.0203,1481,21.4854,-0.0403,1138,39.3923,-0.0035,1621,6.3584,-0.0035,1506,10.8412,-0.0035,1192,26.5721,-0.0129,974,35.6056,-0.0458,945,35.031,-0.0073,1545.0,26.1597,32.1738,34.4968,-0.06,1343,24.5644,-0.14,1270,24.1482,0.0,662,60.1327,0.2382,1119,40.4051,31.5116,32.7065,33.1711
000625.XSHE,2016-01-06,2015,q4,3,-0.0002,1699,17.6927,-0.0002,1553,24.1076,-0.0011,1279,35.7466,-0.026,1533,18.5972,-0.0401,1129,39.8079,-0.0035,1619,6.094,-0.0035,1505,10.6888,-0.0035,1181,26.8897,-0.0129,940,37.2745,-0.0458,942,34.9239,-0.0074,1549.0,25.7198,26.1346,26.8747,-0.06,1330,25.0846,-0.14,1260,24.5204,0.0,659,60.1936,0.2347,1144,38.877,31.8807,30.9821,31.1301
000625.XSHE,2016-01-06,2016,q4,1,0.0,441,79.2257,0.0005,531,74.6654,-0.0002,1209,40.5512,-0.0189,1329,31.013,-0.038,1285,32.8803,0.0041,87,95.0518,0.0041,175,89.7406,0.0041,359,78.0233,-0.0201,1044,31.2912,-0.0475,940,35.4195,0.0073,296.0,86.2278,51.2714,47.6129,-0.06,1378,24.4237,-0.14,1302,24.1841,0.0,671,60.5882,0.2382,1142,40.6348,31.5608,54.6252,53.8935
000625.XSHE,2016-01-06,2016,q4,3,0.0004,408,80.72,0.0004,527,74.8325,-0.0003,1205,40.5726,-0.021,1341,30.1356,-0.0386,1296,32.199,0.0041,89,94.9162,0.0041,179,89.4799,0.0041,357,78.0247,-0.0201,1016,32.4684,-0.0475,940,35.1071,0.0071,307.0,85.6405,51.1765,47.4709,-0.06,1365,24.9312,-0.14,1291,24.5614,0.0,668,60.649,0.2347,1168,39.0919,31.9268,54.0404,53.2993
000625.XSHE,2016-01-06,2017,q4,1,0.0066,204,89.4161,0.0066,294,84.5056,0.0049,497,72.6722,-0.0033,965,43.3608,-0.0388,1093,33.6574,0.0017,109,93.5096,0.0017,201,87.6695,0.0017,410,73.6808,-0.0277,1028,28.5814,-0.0976,1050,22.8676,-0.0035,1255.0,35.9551,63.4671,64.0184,-0.06,1279,24.956,-0.14,1215,24.5025,0.0,634,60.0631,0.2382,1077,39.6523,31.796,41.7348,41.8451
000625.XSHE,2016-01-06,2017,q4,3,0.0066,203,89.4351,0.0066,288,84.7987,0.0049,503,72.2191,-0.0149,1121,33.767,-0.0388,1084,33.9634,0.0017,104,93.7839,0.0017,202,87.5696,0.0017,407,73.7387,-0.0507,1113,21.6901,-0.0976,1041,23.02,-0.0038,1259.0,35.3213,60.8684,61.0954,-0.06,1266,25.5006,-0.14,1205,24.8908,0.0,632,60.0633,0.2347,1101,38.1675,32.1692,40.6542,40.6996
000625.XSHE,2016-01-07,2015,q4,1,0.0,337,83.7681,-0.0002,1556,24.0723,-0.0001,1230,38.6727,-0.0203,1479,21.6331,-0.0403,1137,39.4779,-0.0035,1637,5.7061,-0.0035,1513,10.6911,-0.0035,1216,25.4144,-0.0129,973,35.6717,-0.0458,945,35.0757,-0.0073,1546.0,26.1825,32.687,35.2308,-0.08,1406,21.4645,-0.14,1264,24.3259,0.0,662,60.0845,0.3438,1168,37.7268,30.3331,31.7768,32.2856
000625.XSHE,2016-01-07,2015,q4,3,0.0,348,83.2286,-0.0002,1567,23.5352,-0.001,1296,35.2824,-0.026,1532,18.6936,-0.0401,1130,39.7867,-0.0035,1624,6.0764,-0.0035,1515,10.3081,-0.0035,1203,25.8482,-0.0129,941,37.2497,-0.0458,943,34.9448,-0.0074,1544.0,26.0661,31.1382,33.2014,-0.06,1348,24.2833,-0.14,1256,24.6699,0.0,659,60.1454,0.3436,1172,37.3462,31.6104,31.5734,31.9861
000625.XSHE,2016-01-07,2016,q4,1,0.0,434,79.5755,0.0005,523,75.0835,0.0005,661,67.7104,-0.0189,1328,31.0649,-0.038,1288,32.7235,0.0041,82,95.3528,0.0041,162,90.535,0.0041,349,78.7286,-0.0201,1043,31.357,-0.0475,941,35.3952,0.0074,293.0,86.3806,57.9581,55.8792,-0.08,1442,21.3857,-0.14,1295,24.3717,0.0,671,60.5418,0.3438,1191,37.9562,30.4113,54.9749,54.5591
000625.XSHE,2016-01-07,2016,q4,3,0.0,441,79.206,0.0005,523,75.0478,-0.0002,1226,39.6849,-0.0209,1341,30.1356,-0.0385,1294,32.3037,0.0041,85,95.1613,0.0041,164,90.3892,0.0041,349,78.6109,-0.0201,1017,32.4468,-0.0475,940,35.1967,0.0073,295.0,86.2166,50.9575,47.1067,-0.06,1383,24.1493,-0.14,1286,24.7217,0.0,668,60.6025,0.3436,1195,37.5849,31.6689,53.6657,52.8956
000625.XSHE,2016-01-07,2017,q4,1,0.0066,189,90.2134,0.0066,282,85.1637,0.0065,462,74.7536,-0.0033,964,43.4195,-0.0388,1094,33.5966,0.0017,97,94.2515,0.0017,187,88.5749,0.0017,392,75.0,-0.0277,1021,29.0682,-0.0976,1048,23.0713,-0.0033,1251.0,36.2245,64.2912,64.8657,-0.08,1337,21.8256,-0.14,1207,24.7661,0.0,632,60.139,0.3438,1115,37.3806,30.6645,41.0727,41.1876
000625.XSHE,2016-01-07,2017,q4,3,0.0066,208,89.1962,0.0066,288,84.8228,0.0049,496,72.6972,-0.0149,1120,33.8261,-0.0388,1089,33.6585,0.0017,104,93.8026,0.0017,188,88.4781,0.0017,397,74.5174,-0.0507,1114,21.6749,-0.0976,1044,22.912,-0.0032,1238.0,36.4337,61.021,61.207,-0.06,1279,24.7793,-0.14,1199,25.125,0.0,629,60.2028,0.3436,1118,37.0704,32.0023,40.6559,40.6931
000625.XSHE,2016-01-08,2015,q4,1,-0.0027,1846,10.9986,-0.0029,1719,16.2768,-0.0028,1420,29.2622,-0.023,1506,20.286,-0.0429,1162,37.9808,-0.0035,1647,5.6193,-0.0035,1521,10.6933,-0.0035,1241,24.159,-0.0129,979,35.4029,-0.0458,943,35.0793,-0.0046,1472.0,29.919,22.8524,23.0178,-0.08,1409,21.5599,-0.14,1266,24.3873,-0.04,1047,36.6828,0.2785,1323,29.7182,25.7154,27.6047,27.6378
000625.XSHE,2016-01-08,2015,q4,3,-0.0027,1846,10.9986,-0.0029,1721,16.1385,-0.0037,1445,27.9081,-0.0286,1556,17.5066,-0.0429,1160,38.0545,-0.0035,1635,5.9839,-0.0035,1515,10.6257,-0.0035,1216,25.2768,-0.0129,942,37.3502,-0.0458,941,35.1277,-0.0047,1475.0,29.6756,21.9805,21.7574,-0.06,1365,23.7563,-0.14,1267,24.1916,0.0,639,61.3333,0.2783,1327,29.393,31.4458,28.4058,28.3612
000625.XSHE,2016-01-08,2016,q4,1,-0.0039,1875,11.7702,-0.0034,1729,17.7143,-0.0034,1404,31.3936,-0.0227,1378,28.5047,-0.0406,1310,31.3221,0.0041,85,95.2027,0.0041,161,90.6378,0.0041,341,79.2935,-0.0201,1042,31.5132,-0.0475,935,35.6306,0.0114,227.0,89.4835,33.9484,25.8216,-0.08,1445,21.4791,-0.14,1296,24.4457,-0.04,1077,36.4817,0.2785,1348,29.9896,25.6663,47.7649,46.1395
000625.XSHE,2016-01-08,2016,q4,3,-0.0039,1870,11.9227,-0.0034,1735,17.3104,-0.0041,1409,31.048,-0.0247,1380,28.1397,-0.0417,1315,31.0236,0.0041,87,95.0716,0.0041,160,90.6526,0.0041,335,79.5343,-0.0201,1015,32.714,-0.0475,935,35.5418,0.0113,228.0,89.4123,33.751,25.513,-0.06,1400,23.6354,-0.14,1296,24.269,0.0,648,61.7612,0.2783,1352,29.672,31.514,48.7783,47.1307
000625.XSHE,2016-01-08,2017,q4,1,0.0066,177,90.8619,0.0066,288,84.8947,0.0065,459,74.9179,-0.0033,962,43.537,-0.0358,1073,34.8328,0.0017,97,94.2755,0.0017,184,88.8073,0.0017,372,76.3544,-0.0277,1018,29.3259,-0.0976,1045,23.1788,-0.0031,1237.0,36.9709,64.5456,65.0849,-0.08,1340,21.8786,-0.14,1209,24.7821,-0.04,991,37.421,0.2785,1261,29.3722,26.1485,38.0418,38.1496
000625.XSHE,2016-01-08,2017,q4,3,0.0066,196,89.8596,0.0066,285,85.0053,0.0049,481,73.6553,-0.0149,1108,34.5358,-0.0388,1090,33.6784,0.0017,102,93.9521,0.0017,184,88.7523,0.0017,380,75.6895,-0.0507,1108,22.2066,-0.0976,1040,23.2644,-0.003,1237.0,36.8744,61.6043,61.8122,-0.06,1294,24.2531,-0.14,1210,24.5789,0.0,613,61.2658,0.2783,1263,29.1409,31.786,38.4827,38.5242
000625.XSHE,2016-01-11,2015,q4,1,-0.0026,1858,10.506,-0.0029,1698,17.2195,-0.0029,1435,28.5501,-0.0194,1499,21.1994,-0.0449,1174,37.1046,-0.0035,1648,5.8857,-0.0035,1513,11.4236,-0.0035,1326,19.0593,-0.0074,921,39.7117,-0.0458,948,34.7347,-0.0045,1543.0,28.9728,22.9364,23.1298,-0.03,1330,25.9197,-0.09,1218,27.2564,-0.01,1020,38.1299,0.3526,1176,37.3333,28.8964,30.2584,30.2971
000625.XSHE,2016-01-11,2015,q4,3,-0.0026,1845,11.0897,-0.0029,1700,17.122,-0.0029,1441,28.2154,-0.02,1502,20.9584,-0.0449,1174,37.1046,-0.0035,1648,5.6701,-0.0035,1519,10.7059,-0.0035,1316,19.424,-0.0074,909,40.2632,-0.0458,945,34.8516,-0.0044,1539.0,29.1571,22.8334,22.996,-0.03,1337,25.4048,-0.07,1173,29.7362,-0.01,1022,38.0085,0.3579,1245,33.6533,29.6581,29.3414,29.3739
000625.XSHE,2016-01-11,2016,q4,1,-0.0038,1894,11.0014,-0.0034,1717,18.2468,-0.0034,1438,29.8682,-0.0239,1424,26.5738,-0.0352,1256,33.9126,0.0041,75,95.7883,0.0041,157,90.8985,0.0041,295,82.1168,-0.0084,958,37.5326,-0.0475,941,35.2617,0.0113,227.0,89.4737,33.7226,25.0734,-0.03,1367,25.6801,-0.09,1250,27.2145,-0.01,1051,37.8698,0.3526,1195,37.7477,28.7318,50.6573,48.9275
000625.XSHE,2016-01-11,2016,q4,3,-0.0038,1880,11.4932,-0.0034,1723,17.8827,-0.0034,1433,30.0098,-0.024,1421,26.615,-0.0352,1252,34.1232,0.0041,78,95.6075,0.0041,157,90.8612,0.0041,291,82.2955,-0.0084,951,37.7049,-0.0475,942,35.1034,0.0116,237.0,88.9925,33.7634,25.1256,-0.03,1372,25.2861,-0.07,1205,29.6318,-0.01,1053,37.7515,0.3579,1265,34.098,29.5175,49.5833,47.8558
000625.XSHE,2016-01-11,2017,q4,1,0.0066,142,92.7019,0.0066,318,83.307,0.0066,436,76.2555,0.0019,668,61.1532,-0.0358,1073,34.7138,0.0017,85,95.0148,0.0017,179,89.1397,0.0017,327,79.2357,-0.006,884,39.3127,-0.0976,1054,22.5735,-0.0038,1248.0,36.3451,69.5115,70.6256,-0.03,1263,26.414,-0.09,1162,27.7985,-0.01,964,39.012,0.3526,1125,36.9248,29.4874,41.7808,42.0036
000625.XSHE,2016-01-11,2017,q4,3,0.0066,172,91.1215,0.0066,311,83.6412,0.0066,435,76.2712,0.0007,688,59.7775,-0.0358,1069,34.7587,0.0017,89,94.7588,0.0017,178,89.1544,0.0017,330,78.9911,-0.006,878,39.4337,-0.0976,1047,22.8044,-0.0033,1243.0,36.4706,69.1104,70.1309,-0.03,1269,25.9778,-0.07,1117,30.3805,-0.01,966,38.8854,0.3579,1190,33.2772,30.3204,40.8105,41.0146
000625.XSHE,2016-01-12,2015,q4,1,-0.0026,1875,9.8605,-0.0029,1707,17.1442,-0.0029,1426,28.9985,-0.0194,1495,21.5748,-0.0429,1165,37.6206,0.0,95,94.6408,-0.0035,1522,11.5698,-0.0035,1310,19.8898,-0.0074,934,39.0196,-0.0532,995,31.3062,-0.0045,1472.0,29.8856,26.5362,23.3489,-0.03,1320,26.3128,-0.09,1221,27.2944,-0.16,1226,25.4413,0.3406,1228,34.5949,26.5311,29.9576,29.3202
