order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000568.XSHE,2016-01-04,2015,q4,1,-0.0587,2028,0.977,-0.0668,1999,1.4307,-0.0744,1939,2.466,-0.0807,1757,6.2467,-0.0653,1338,28.4261,0.0104,58,96.6628,0.013,95,94.378,0.0121,201,87.6695,-0.0393,1193,20.5333,-0.0542,990,31.6989,0.0026,366.0,83.0469,17.9099,5.8403,-0.01,1264,28.6441,-0.01,1086,34.3618,-0.18,1272,22.6886,0.2458,1162,37.311,29.7401,45.6374,43.2235
000568.XSHE,2016-01-04,2015,q4,3,-0.0625,2028,0.977,-0.07,1999,1.3333,-0.0775,1935,2.5202,-0.0838,1759,6.0897,-0.0685,1353,27.5456,0.0137,52,97.0018,0.0164,80,95.2695,0.0155,172,89.4052,-0.0361,1160,22.423,-0.0511,976,32.4792,0.0032,335.0,84.4796,18.0247,5.7019,0.03,511,71.1048,0.03,591,64.2207,-0.14,1195,27.1951,0.2537,1166,37.027,59.5692,51.9708,49.5062
000568.XSHE,2016-01-04,2016,q4,1,-0.0117,1952,7.0952,-0.0063,1770,14.8291,-0.0148,1630,19.7932,-0.0232,1387,27.6618,0.0002,691,63.8554,0.0103,76,95.6294,0.0178,122,92.7976,0.0226,216,86.8017,-0.0413,1178,21.8978,-0.0534,980,32.4362,-0.0103,1417.0,33.4899,32.6204,24.2974,-0.01,1301,28.4141,-0.01,1119,34.1966,-0.18,1306,22.7811,0.2458,1186,37.6644,29.6005,33.7905,32.1259
000568.XSHE,2016-01-04,2016,q4,3,-0.004,1883,10.2955,-0.0001,1562,24.7711,-0.0086,1500,25.9753,-0.0171,1286,32.828,0.0065,586,69.3235,0.0132,69,96.0211,0.0207,115,93.2062,0.0255,206,87.3457,-0.0386,1145,23.7333,-0.0507,961,33.518,-0.0071,1329.0,37.5059,37.7987,30.5571,0.03,514,71.6575,0.03,596,64.876,-0.14,1225,27.3159,0.2537,1190,37.3551,60.0766,42.0334,40.585
000568.XSHE,2016-01-04,2017,q4,1,0.0054,222,88.3623,0.0125,225,88.0342,0.0098,395,78.2561,-0.0057,1004,40.686,0.0212,443,73.0159,-0.0016,1522,7.2561,-0.002,1419,11.5409,0.001,395,74.6134,-0.0713,1193,16.1744,-0.0849,991,26.8293,0.0071,379.0,80.4954,60.9984,69.4273,-0.01,1199,29.2798,-0.01,1030,35.2015,-0.18,1210,23.0916,0.2458,1116,36.6477,30.4108,53.4248,55.1106
000568.XSHE,2016-01-04,2017,q4,3,0.0102,140,92.6649,0.0176,161,91.4301,0.0149,343,81.0316,-0.0006,900,46.4881,0.0264,417,74.4942,-0.0003,1514,7.3484,-0.0007,1399,12.5704,0.0024,379,75.5023,-0.0701,1171,17.1975,-0.0837,983,27.0431,0.0156,226.0,88.3359,64.1927,73.2578,0.03,500,70.4559,0.03,572,63.952,-0.14,1131,27.9337,0.2537,1120,36.3481,59.3499,62.1137,63.9267
000568.XSHE,2016-01-04,2018,q4,1,-0.0378,82,1.2195,-0.0378,76,1.3158,-0.0378,66,4.4118,-0.0378,51,9.0909,,39,,-0.0246,67,1.4925,-0.0246,62,1.6129,-0.0246,55,5.2632,-0.0246,46,8.1633,,35,,0.0,3.0,97.6744,,,-0.01,54,33.75,-0.01,51,36.7089,-0.18,61,18.9189,0.2458,61,26.8293,31.9673,,
000568.XSHE,2016-01-04,2018,q4,3,-0.0378,77,1.2987,-0.0378,72,1.3889,-0.0378,60,4.8387,-0.0378,47,11.5385,,38,,-0.0246,63,1.5873,-0.0246,59,1.6949,-0.0246,52,5.5556,-0.0246,42,12.766,,35,,0.0,3.0,97.619,,,0.03,34,58.75,0.03,36,55.6962,-0.14,55,27.027,0.2537,61,26.8293,51.1839,,
000568.XSHE,2016-01-04,2019,q4,1,-0.0392,50,2.0,-0.0392,48,2.0833,-0.0392,43,6.6667,-0.0392,37,10.0,,31,,-0.0237,46,2.1739,-0.0237,44,2.2727,-0.0237,40,7.1429,-0.0237,35,10.5263,,29,,0.0,2.0,98.1132,,,-0.01,36,28.5714,-0.01,35,30.6122,-0.18,42,12.766,0.2458,42,,26.2266,,
000568.XSHE,2016-01-04,2019,q4,3,-0.0392,49,2.0408,-0.0392,47,2.1277,-0.0392,42,6.8182,-0.0392,36,12.5,,31,,-0.0237,46,2.1739,-0.0237,44,2.2727,-0.0237,40,7.1429,-0.0237,33,15.7895,,29,,0.0,2.0,98.1132,,,0.03,25,51.0204,0.03,27,46.9388,-0.14,37,23.4043,0.2537,42,,43.8645,,
000568.XSHE,2016-01-05,2015,q4,1,-0.0595,2042,0.6813,-0.0621,2010,1.3261,-0.0744,1937,2.5176,-0.0773,1760,6.2866,-0.0653,1334,28.6403,-0.0242,1676,2.7294,0.0153,80,95.3032,0.0121,205,87.4152,-0.0255,1108,26.4452,-0.0542,989,31.7208,0.0026,365.0,82.4832,14.4155,5.8386,-0.01,1259,28.9266,-0.08,1168,29.6988,-0.18,1267,23.133,0.2257,1326,28.7251,28.0768,41.861,40.1456
000568.XSHE,2016-01-05,2015,q4,3,-0.0594,2037,0.7314,-0.0623,2004,1.3786,-0.0744,1932,2.6223,-0.0807,1762,6.08,-0.0653,1335,28.5102,0.0104,53,96.9679,0.013,95,94.3847,0.0121,202,87.5387,-0.0393,1183,20.8835,-0.0542,988,31.6955,0.0026,370.0,82.2169,17.9073,5.8106,-0.01,1247,29.4051,-0.01,1083,34.5036,-0.18,1266,22.9598,0.2257,1338,27.8467,30.1554,42.6316,40.2123
000568.XSHE,2016-01-05,2016,q4,1,-0.0101,1954,7.4408,-0.0108,1858,11.0206,-0.0148,1621,20.2363,-0.0188,1334,30.6452,0.0002,691,63.8743,-0.0172,1665,3.815,0.0145,122,92.8402,0.0226,219,86.6093,-0.0273,1110,26.6534,-0.0534,979,32.4586,-0.0103,1429.0,33.0206,29.3751,24.6001,-0.01,1298,28.6579,-0.08,1202,29.6426,-0.18,1302,23.1995,0.2257,1356,29.0576,27.9601,30.0905,29.1355
000568.XSHE,2016-01-05,2016,q4,3,-0.0102,1955,7.0851,-0.0012,1647,20.9034,-0.0148,1614,20.3457,-0.0232,1389,27.5574,0.0002,691,63.8365,0.0103,69,96.0534,0.0178,119,92.9845,0.0226,223,86.2878,-0.0413,1167,22.2667,-0.0534,978,32.3875,-0.0103,1428.0,32.9417,33.7142,25.6438,-0.01,1286,29.123,-0.01,1116,34.3345,-0.18,1300,23.045,0.2257,1368,28.2038,29.992,31.0849,29.4708
000568.XSHE,2016-01-05,2017,q4,1,0.0038,227,88.1737,0.0052,298,84.2273,0.0098,403,77.8268,0.0017,645,62.0954,0.0212,449,72.7162,-0.0016,1537,7.2464,-0.0016,1419,12.1981,0.001,404,74.0335,-0.0568,1165,18.6014,-0.0849,992,26.7554,0.0071,385.0,80.2773,65.4823,74.9111,-0.01,1198,29.5053,-0.08,1114,30.3504,-0.18,1209,23.4474,0.2257,1269,28.3211,28.6318,51.4023,53.2881
000568.XSHE,2016-01-05,2017,q4,3,0.0051,216,88.7139,0.0181,187,90.0853,0.0098,410,77.3282,-0.0057,1007,40.3675,0.0212,450,72.555,-0.0016,1529,7.2816,-0.002,1409,12.2741,0.001,405,73.8172,-0.0713,1183,16.4074,-0.0849,988,26.7804,0.0071,384.0,80.2169,61.0246,69.4527,-0.01,1185,30.065,-0.01,1029,35.3459,-0.18,1207,23.3312,0.2257,1280,27.5354,30.8306,50.6967,52.3824
000568.XSHE,2016-01-05,2018,q4,1,-0.0378,83,1.2048,-0.0378,76,1.3158,-0.0378,65,4.4776,-0.0378,52,8.9286,,39,,-0.0246,69,1.4493,-0.0246,62,1.6129,-0.0246,55,5.2632,-0.0246,46,8.1633,,35,,0.0,3.0,97.6471,,,-0.01,54,33.75,-0.08,57,30.0,-0.18,61,18.9189,0.2257,64,24.0964,29.2838,,
000568.XSHE,2016-01-05,2018,q4,3,-0.0378,78,1.2821,-0.0378,71,1.4085,-0.0378,60,4.8387,-0.0378,48,11.3208,,38,,-0.0246,65,1.5385,-0.0246,59,1.6949,-0.0246,52,5.5556,-0.0246,42,12.766,,35,,0.0,3.0,97.5904,,,-0.01,52,36.25,-0.01,50,38.75,-0.18,60,20.2703,0.2257,65,22.8916,34.0541,,
000568.XSHE,2016-01-05,2019,q4,1,-0.0392,52,1.9231,-0.0392,48,2.0833,-0.0392,43,6.6667,-0.0392,37,10.0,,31,,-0.0237,48,2.0833,-0.0237,44,2.2727,-0.0237,40,7.1429,-0.0237,35,10.5263,,29,,0.0,2.0,98.1132,,,-0.01,37,28.0,-0.08,39,24.0,-0.18,42,14.5833,0.2257,46,,23.7167,,
000568.XSHE,2016-01-05,2019,q4,3,-0.0392,51,1.9608,-0.0392,47,2.1277,-0.0392,42,6.8182,-0.0392,36,12.5,,31,,-0.0237,48,2.0833,-0.0237,44,2.2727,-0.0237,40,7.1429,-0.0237,33,15.7895,,29,,0.0,2.0,98.1132,,,-0.01,37,28.0,-0.01,35,32.0,-0.18,41,16.6667,0.2257,46,,27.3333,,
000568.XSHE,2016-01-06,2015,q4,1,-0.0532,2047,1.016,-0.0558,2010,1.7604,-0.0711,1936,2.8614,-0.074,1763,6.5252,-0.062,1312,30.1173,-0.0212,1679,3.0058,0.0153,74,95.6754,0.0121,208,87.238,-0.0255,1117,26.1416,-0.0542,992,31.7963,0.0035,325.0,84.505,14.7794,6.2814,-0.01,1265,28.9488,-0.08,1179,29.5876,-0.18,1277,23.0398,0.2006,1306,30.4371,28.0225,43.043,41.3434
000568.XSHE,2016-01-06,2015,q4,3,-0.0562,2047,0.824,-0.0571,2013,1.6137,-0.0711,1934,2.8155,-0.0774,1762,6.4293,-0.062,1311,30.0961,-0.0242,1678,2.6698,-0.0006,1461,13.3017,0.0121,206,87.2986,-0.0393,1189,20.6413,-0.0542,989,31.6736,0.0035,324.0,84.501,11.174,6.1882,-0.01,1252,29.4814,-0.08,1174,29.6763,-0.18,1271,23.17,0.2006,1308,30.107,28.2971,42.2766,41.2795
