order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000333.XSHE,2013-09-18,国信证券,57.0000,M06,1,1,2024-05-15 05:03:34,2013-09-18 17:56:47,1.0,57.0,,,
000333.XSHE,2013-09-18,银河证券,,,1,1,2024-05-15 17:42:47,2013-09-18 17:56:47,1.0,,,,
000333.XSHE,2013-09-18,中信证券,66.1500,M06,1,1,2024-05-15 05:03:41,2013-09-18 16:24:55,1.0,66.15,,,
000333.XSHE,2013-09-18,长江证券,,,2,1,2024-05-15 17:43:17,2013-09-18 17:56:47,2.0,,,,
000333.XSHE,2013-09-18,瑞银证券,51.0000,Y01,2,1,2024-05-15 05:03:50,2013-09-23 17:33:13,2.0,,51.0,,
000333.XSHE,2013-09-18,国泰海通证券,51.5000,M06,1,1,2024-05-15 05:03:50,2013-09-18 17:56:47,1.0,51.5,,,
000333.XSHE,2013-09-22,兴业证券,,,2,1,2024-05-15 17:42:38,2013-09-27 12:12:01,2.0,,,,
000333.XSHE,2013-09-23,长江证券,,,2,1,2024-05-15 17:42:34,2013-09-23 17:33:13,2.0,,,,
000333.XSHE,2013-09-23,中信证券,,,1,1,2024-05-15 17:42:42,2013-09-23 21:30:46,1.0,,,,
000333.XSHE,2013-09-23,申万宏源,,,1,1,2024-05-15 17:42:44,2013-09-23 17:33:13,1.0,,,,
000333.XSHE,2013-09-23,瑞银证券,51.0000,Y01,2,1,2024-05-15 05:03:50,2013-09-23 17:33:13,2.0,,51.0,,
000333.XSHE,2013-09-24,长城证券,,,2,1,2024-05-15 17:43:07,2013-09-25 17:57:32,2.0,,,,
000333.XSHE,2013-09-24,中金公司,,,1,1,2024-05-15 17:43:21,2013-09-24 17:33:26,1.0,,,,
000333.XSHE,2013-09-26,东莞证券,,,2,1,2024-05-15 17:42:44,2013-09-27 12:12:00,2.0,,,,
000333.XSHE,2013-09-26,瑞银证券,51.0000,M06,2,1,2024-05-15 05:03:51,2013-09-26 11:48:13,2.0,51.0,,,
000333.XSHE,2013-09-29,兴业证券,,,2,1,2024-05-15 17:42:54,2013-10-08 21:30:11,2.0,,,,
000333.XSHE,2013-09-30,东方证券,51.1200,M06,1,1,2024-05-15 05:03:32,2013-09-30 11:48:59,1.0,51.12,,,
000333.XSHE,2013-09-30,渤海证券,,,2,1,2024-05-15 17:42:37,2013-09-30 17:56:15,2.0,,,,
000333.XSHE,2013-09-30,中信证券,,,1,1,2024-05-15 17:42:57,2013-09-30 17:56:15,1.0,,,,
000333.XSHE,2013-09-30,华泰证券,,,1,1,2024-05-15 17:43:13,2013-10-09 17:56:16,1.0,,,,
000333.XSHE,2013-09-30,长江证券,,,2,1,2024-05-15 17:43:16,2013-09-30 17:56:15,2.0,,,,
000333.XSHE,2013-09-30,招商证券,,,1,1,2024-05-15 17:43:44,2013-10-07 17:10:13,1.0,,,,
000333.XSHE,2013-10-02,中金公司,,,1,1,2024-05-15 17:42:59,2013-10-07 17:10:13,1.0,,,,
000333.XSHE,2013-10-07,长江证券,,,2,1,2024-05-15 17:42:45,2013-10-08 21:30:11,2.0,,,,
000333.XSHE,2013-10-08,长城证券,,,2,1,2024-05-15 17:42:34,2013-10-10 17:56:16,2.0,,,,
000333.XSHE,2013-10-08,申万宏源,,,1,1,2024-05-15 17:43:41,2013-10-08 21:30:11,1.0,,,,
000333.XSHE,2013-10-08,瑞银证券,51.0000,M06,2,1,2024-05-15 05:03:53,2013-10-08 21:30:11,2.0,51.0,,,
000333.XSHE,2013-10-09,长江证券,,,2,1,2024-05-15 17:43:11,2013-10-09 17:56:16,2.0,,,,
000333.XSHE,2013-10-10,招商证券,,,1,1,2024-05-15 17:43:17,2013-10-11 17:56:17,1.0,,,,
000333.XSHE,2013-10-11,中信证券,,,1,1,2024-05-15 17:43:09,2013-10-11 17:56:17,1.0,,,,
000333.XSHE,2013-10-11,招商证券,,,1,1,2024-05-15 17:43:13,2013-10-14 13:20:30,1.0,,,,
000333.XSHE,2013-10-13,兴业证券,,,2,1,2024-05-15 17:43:13,2013-10-18 17:56:15,2.0,,,,
000333.XSHE,2013-10-14,东方证券,51.1200,M06,1,1,2024-05-15 05:03:33,2013-10-14 13:20:30,1.0,51.12,,,
000333.XSHE,2013-10-14,长江证券,,,2,1,2024-05-15 17:42:46,2013-10-14 21:30:35,2.0,,,,
000333.XSHE,2013-10-14,渤海证券,,,2,1,2024-05-15 17:42:49,2013-10-14 17:33:26,2.0,,,,
000333.XSHE,2013-10-14,长城证券,,,2,1,2024-05-15 17:42:54,2013-10-14 21:30:35,2.0,,,,
000333.XSHE,2013-10-14,申万宏源,,,1,1,2024-05-15 17:42:56,2013-10-14 17:33:26,1.0,,,,
000333.XSHE,2013-10-16,申万宏源,,,1,1,2024-05-15 17:43:13,2013-10-17 21:31:21,1.0,,,,
000333.XSHE,2013-10-21,东方证券,51.1200,M06,1,1,2024-05-15 05:03:31,2013-10-21 17:56:17,1.0,51.12,,,
000333.XSHE,2013-10-21,渤海证券,,,2,1,2024-05-15 17:43:01,2013-10-22 17:56:16,2.0,,,,
000333.XSHE,2013-10-21,申万宏源,,,1,1,2024-05-15 17:43:23,2013-10-21 17:56:17,1.0,,,,
000333.XSHE,2013-10-21,长江证券,,,2,1,2024-05-15 17:43:43,2013-10-21 17:56:17,2.0,,,,
000333.XSHE,2013-10-22,瑞银证券,51.0000,M06,2,1,2024-05-15 05:03:33,2013-10-22 17:56:16,2.0,51.0,,,
000333.XSHE,2013-10-22,长城证券,,,2,1,2024-05-15 17:42:56,2013-10-23 17:56:19,2.0,,,,
000333.XSHE,2013-10-22,申万宏源,,,1,1,2024-05-15 17:43:09,2013-10-22 17:56:16,1.0,,,,
000333.XSHE,2013-10-22,中信证券,,,1,1,2024-05-15 17:43:27,2013-10-22 17:56:16,1.0,,,,
000333.XSHE,2013-10-27,招商证券,,,1,1,2024-05-15 17:42:59,2013-10-28 11:02:19,1.0,,,,
000333.XSHE,2013-10-28,东方证券,51.1200,M06,1,1,2024-05-15 05:03:34,2013-10-28 22:16:41,1.0,51.12,,,
000333.XSHE,2013-10-28,长江证券,,,2,1,2024-05-15 17:42:46,2013-10-29 21:30:29,2.0,,,,
000333.XSHE,2013-10-28,申万宏源,,,1,1,2024-05-15 17:43:42,2013-10-28 22:16:41,1.0,,,,
000333.XSHE,2013-10-29,东海证券,,,2,1,2024-05-15 17:42:32,2013-10-31 21:30:22,2.0,,,,
000333.XSHE,2013-10-29,中信证券,,,1,1,2024-05-15 17:42:50,2013-10-29 21:30:29,1.0,,,,
000333.XSHE,2013-10-29,长城证券,,,2,1,2024-05-15 17:42:54,2013-10-31 21:30:22,2.0,,,,
000333.XSHE,2013-10-29,东莞证券,,,2,1,2024-05-15 17:43:30,2013-10-29 21:30:29,2.0,,,,
000333.XSHE,2013-10-30,国泰海通证券,51.5000,M06,1,1,2024-05-15 05:03:35,2013-10-30 22:39:28,1.0,51.5,,,
000333.XSHE,2013-10-31,中金公司,,,1,1,2024-05-15 17:42:31,2013-10-31 21:30:22,1.0,,,,
000333.XSHE,2013-10-31,招商证券,52.5000,M06,1,1,2024-05-15 05:03:34,2013-11-01 17:56:44,1.0,52.5,,,
000333.XSHE,2013-10-31,长江证券,,,2,1,2024-05-15 17:42:42,2013-10-31 21:30:22,2.0,,,,
000333.XSHE,2013-10-31,瑞银证券,58.0000,Y01,2,1,2024-05-15 05:03:39,2013-11-01 17:56:44,2.0,,58.0,,
000333.XSHE,2013-10-31,国泰海通证券,64.3800,M06,1,1,2024-05-15 05:03:40,2013-10-31 16:02:20,1.0,64.38,,,
000333.XSHE,2013-10-31,长城证券,,,2,1,2024-05-15 17:43:17,2013-10-31 21:30:22,2.0,,,,
000333.XSHE,2013-10-31,海通证券,58.0600,M06,1,1,2024-05-15 05:03:46,2013-11-01 17:56:44,1.0,58.06,,,
000333.XSHE,2013-10-31,兴业证券,,,2,1,2024-05-15 17:43:27,2013-11-04 21:30:29,2.0,,,,
000333.XSHE,2013-10-31,中信证券,66.1500,M06,1,1,2024-05-15 05:03:50,2013-10-31 21:30:22,1.0,66.15,,,
000333.XSHE,2013-10-31,申万宏源,,,1,1,2024-05-15 17:43:41,2013-10-31 21:30:22,1.0,,,,
000333.XSHE,2013-11-01,东方证券,51.1200,M06,1,1,2024-05-15 05:03:32,2013-11-01 12:11:52,1.0,51.12,,,
000333.XSHE,2013-11-01,华泰证券,,,1,1,2024-05-15 17:43:15,2013-11-01 17:56:44,1.0,,,,
000333.XSHE,2013-11-01,兴业证券,,,2,1,2024-05-15 17:43:39,2013-11-04 21:30:29,2.0,,,,
000333.XSHE,2013-11-04,申万宏源,,,1,1,2024-05-15 17:42:41,2013-11-04 21:30:29,1.0,,,,
000333.XSHE,2013-11-04,长城证券,,,2,1,2024-05-15 17:43:17,2013-11-05 17:56:17,2.0,,,,
000333.XSHE,2013-11-04,东方证券,51.1200,M06,1,1,2024-05-15 05:03:49,2013-11-05 17:56:17,1.0,51.12,,,
000333.XSHE,2013-11-04,海通证券,58.0600,M06,1,1,2024-05-15 05:03:50,2013-11-05 17:56:17,1.0,58.06,,,
000333.XSHE,2013-11-05,申万宏源,,,1,1,2024-05-15 17:43:14,2013-11-05 17:56:17,1.0,,,,
000333.XSHE,2013-11-05,中金公司,,,1,1,2024-05-15 17:43:19,2013-11-05 17:56:17,1.0,,,,
000333.XSHE,2013-11-08,中金公司,,,1,1,2024-05-15 17:43:25,2013-11-08 17:56:17,1.0,,,,
000333.XSHE,2013-11-10,国泰海通证券,,,1,1,2024-05-15 17:42:39,2013-11-11 21:30:13,1.0,,,,
000333.XSHE,2013-11-10,长江证券,,,2,1,2024-05-15 17:42:39,2013-11-11 21:30:13,2.0,,,,
000333.XSHE,2013-11-10,兴业证券,,,2,1,2024-05-15 17:42:43,2013-11-15 17:56:20,2.0,,,,
000333.XSHE,2013-11-11,长江证券,,,2,1,2024-05-15 17:42:47,2013-11-11 21:30:13,2.0,,,,
000333.XSHE,2013-11-11,申万宏源,,,1,1,2024-05-15 17:43:22,2013-11-11 21:30:13,1.0,,,,
000333.XSHE,2013-11-11,东方证券,51.1200,M06,1,1,2024-05-15 05:03:48,2013-11-11 21:30:13,1.0,51.12,,,
000333.XSHE,2013-11-11,瑞银证券,58.0000,M06,2,1,2024-05-15 05:03:51,2013-11-11 21:30:13,2.0,58.0,,,
000333.XSHE,2013-11-12,渤海证券,,,2,1,2024-05-15 17:42:44,2013-11-12 17:56:14,2.0,,,,
000333.XSHE,2013-11-13,中金公司,,,1,1,2024-05-15 17:42:46,2013-11-14 17:56:40,1.0,,,,
000333.XSHE,2013-11-14,长城证券,,,2,1,2024-05-15 17:42:31,2013-11-15 17:56:20,2.0,,,,
000333.XSHE,2013-11-18,申万宏源,,,1,1,2024-05-15 17:42:38,2013-11-18 17:56:44,1.0,,,,
000333.XSHE,2013-11-18,长江证券,,,2,1,2024-05-15 17:42:51,2013-11-18 17:56:45,2.0,,,,
000333.XSHE,2013-11-18,兴业证券,,,2,1,2024-05-15 17:42:51,2013-11-26 17:56:16,2.0,,,,
000333.XSHE,2013-11-20,中信证券,,,1,1,2024-05-15 17:42:50,2013-11-20 17:56:24,1.0,,,,
000333.XSHE,2013-11-20,瑞银证券,58.0000,M06,2,1,2024-05-15 05:03:42,2013-11-20 17:56:24,2.0,58.0,,,
000333.XSHE,2013-11-20,东方证券,51.1200,M06,1,1,2024-05-15 05:03:50,2013-11-20 17:56:24,1.0,51.12,,,
000333.XSHE,2013-11-24,兴业证券,,,2,1,2024-05-15 17:43:08,2013-11-25 17:56:18,2.0,,,,
000333.XSHE,2013-11-25,东方证券,51.1200,M06,1,1,2024-05-15 05:03:34,2013-11-25 17:56:18,1.0,51.12,,,
000333.XSHE,2013-11-25,长江证券,,,2,1,2024-05-15 17:42:43,2013-11-25 17:56:18,2.0,,,,
000333.XSHE,2013-11-25,渤海证券,,,2,1,2024-05-15 17:42:56,2013-11-25 17:56:18,2.0,,,,
000333.XSHE,2013-11-25,申万宏源,,,1,1,2024-05-15 17:43:24,2013-11-25 17:56:18,1.0,,,,
000333.XSHE,2013-11-25,东莞证券,,,2,1,2024-05-15 17:43:34,2013-11-26 17:56:16,2.0,,,,
000333.XSHE,2013-11-25,兴业证券,,,2,1,2024-05-15 17:43:35,2013-11-27 21:31:07,2.0,,,,
000333.XSHE,2013-11-26,中金公司,,,1,1,2024-05-15 17:43:04,2013-11-26 17:56:16,1.0,,,,
000333.XSHE,2013-11-27,国泰海通证券,64.4000,M06,1,1,2024-05-15 05:03:46,2013-11-27 16:25:04,1.0,64.4,,,
000333.XSHE,2013-11-28,申万宏源,,,1,1,2024-05-15 17:42:40,2013-11-28 17:57:00,1.0,,,,
000333.XSHE,2013-11-28,国泰海通证券,64.4000,M06,1,1,2024-05-15 05:03:47,2013-11-28 17:11:26,1.0,64.4,,,
000333.XSHE,2013-11-28,上海证券,,,2,1,2024-05-15 17:43:21,2013-12-02 21:31:13,2.0,,,,
000333.XSHE,2013-11-29,中信证券,,,1,1,2024-05-15 17:42:59,2013-11-29 21:30:20,1.0,,,,
000333.XSHE,2013-11-29,东海证券,,,2,1,2024-05-15 17:43:21,2013-12-02 21:31:12,2.0,,,,
000333.XSHE,2013-12-01,长江证券,,,2,1,2024-05-15 17:43:29,2013-12-02 21:31:13,2.0,,,,
000333.XSHE,2013-12-01,兴业证券,,,2,1,2024-05-15 17:43:34,2013-12-06 17:56:15,2.0,,,,
000333.XSHE,2013-12-02,招商证券,,,1,1,2024-05-15 17:42:53,2013-12-04 15:15:21,1.0,,,,
000333.XSHE,2013-12-02,渤海证券,,,2,1,2024-05-15 17:42:54,2013-12-02 21:31:10,2.0,,,,
000333.XSHE,2013-12-02,东方证券,51.1200,M06,1,1,2024-05-15 05:03:46,2013-12-02 21:31:12,1.0,51.12,,,
000333.XSHE,2013-12-02,申万宏源,,,1,1,2024-05-15 17:43:30,2013-12-02 21:31:13,1.0,,,,
