order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000408.XSHE,2017-06-05,2017,q4,1,0.0024,329,86.9634,,2502,,,2472,,,2367,,,2262,,0.0,186,91.3953,,2133,,,2100,,,1811,,,1582,,0.0,856.0,66.3386,,,,2149,,,1995,,,1921,,0.1,2021,7.9727,,,
000408.XSHE,2017-06-05,2017,q4,3,0.0024,330,86.9081,,2499,,,2467,,,2360,,,2255,,0.0,191,91.1463,,2133,,,2096,,,1799,,,1577,,0.0,844.0,66.7587,,,,2143,,,1986,,,1920,,0.1,2024,7.7099,,,
000408.XSHE,2017-06-05,2018,q4,1,0.0015,401,83.6801,,2433,,,2387,,,2205,,,2074,,0.0,206,90.4562,,2131,,,2097,,,1802,,,1560,,0.0,843.0,66.0484,,,,2118,,,1964,,,1891,,0.1,1995,7.8558,,,
000408.XSHE,2017-06-05,2018,q4,3,0.0015,391,84.0621,,2431,,,2382,,,2198,,,2062,,0.0,210,90.2519,,2131,,,2093,,,1790,,,1554,,0.0,840.0,66.1147,,,,2112,,,1955,,,1890,,0.1,1998,7.5891,,,
000408.XSHE,2017-06-05,2019,q4,1,0.0,332,83.9476,,2038,,,1982,,,1050,,,228,,0.0,132,93.4598,,1981,,,1937,,,994,,,199,,0.0,839.0,59.9618,,,,1910,,,1772,,,1706,,0.1,1821,6.1372,,,
000408.XSHE,2017-06-05,2019,q4,3,0.0,302,85.3457,,2034,,,1973,,,993,,,219,,0.0,132,93.4434,,1980,,,1932,,,972,,,195,,0.0,839.0,59.7889,,,,1907,,,1764,,,1705,,0.1,1823,5.937,,,
000408.XSHE,2017-06-06,2017,q4,1,0.0024,355,85.9356,,2504,,,2471,,,2367,,,2274,,0.0,225,89.5959,,2137,,,2099,,,1814,,,1606,,0.0,849.0,66.601,,,,2140,,,1992,,,1915,,0.1016,2007,8.4436,,,
000408.XSHE,2017-06-06,2017,q4,3,0.0024,358,85.7995,,2498,,,2466,,,2361,,,2260,,0.0,222,89.7066,,2134,,,2094,,,1804,,,1594,,0.0,849.0,66.5747,,,,2134,,,1981,,,1909,,0.1016,2006,8.28,,,
000408.XSHE,2017-06-06,2018,q4,1,0.0015,428,82.6069,,2439,,,2388,,,2208,,,2091,,0.0,247,88.5581,,2134,,,2095,,,1804,,,1582,,0.0,846.0,65.9412,,,,2109,,,1961,,,1884,,0.1016,1981,8.3333,,,
000408.XSHE,2017-06-06,2018,q4,3,0.0015,425,82.6939,,2433,,,2382,,,2200,,,2074,,0.0,245,88.6194,,2131,,,2090,,,1794,,,1570,,0.0,840.0,66.1557,,,,2103,,,1950,,,1878,,0.1016,1980,8.1671,,,
000408.XSHE,2017-06-06,2019,q4,1,0.0,338,83.6962,,2045,,,1983,,,1063,,,243,,0.0,153,92.434,,1988,,,1938,,,1006,,,214,,0.0,841.0,59.8662,,,,1905,,,1771,,,1699,,0.1016,1808,6.7595,,,
000408.XSHE,2017-06-06,2019,q4,3,0.0,336,83.7221,,2039,,,1974,,,1035,,,226,,0.0,153,92.4114,,1984,,,1932,,,994,,,200,,0.0,841.0,59.8278,,,,1902,,,1762,,,1694,,0.1016,1806,6.7183,,,
