order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
300919.XSHE,2020-12-28,2020,q4,1,0.0,322,84.2955,,2026,,,1989,,,1918,,,1872,,0.0,133,92.5634,,1753,,,1726,,,1638,,,1596,,0.0,723.0,64.8833,,,,1734,,,1624,,,1651,,,1805,,,,
300919.XSHE,2020-12-28,2020,q4,3,,2042,,,2024,,,1987,,,1914,,,1872,,,1773,,,1750,,,1724,,,1632,,,1596,,0.0,723.0,64.8833,,,,1731,,,1611,,,1649,,,1803,,,,
300919.XSHE,2020-12-28,2021,q4,1,0.0,330,83.8091,,2014,,,1979,,,1902,,,1857,,0.0,146,91.831,,1753,,,1725,,,1639,,,1596,,0.0,759.0,62.934,,,,1734,,,1623,,,1648,,,1803,,,,
300919.XSHE,2020-12-28,2021,q4,3,,2030,,,2011,,,1977,,,1898,,,1857,,,1773,,,1750,,,1723,,,1633,,,1596,,0.0,759.0,62.934,,,,1731,,,1610,,,1646,,,1801,,,,
300919.XSHE,2020-12-28,2022,q4,1,0.0,319,82.9216,,1842,,,1807,,,1734,,,1681,,0.0,152,91.0651,,1666,,,1639,,,1560,,,1514,,0.0,727.0,61.3419,,,,1638,,,1537,,,1550,,,1700,,,,
300919.XSHE,2020-12-28,2022,q4,3,,1859,,,1840,,,1805,,,1728,,,1681,,,1688,,,1664,,,1637,,,1553,,,1514,,0.0,727.0,61.3419,,,,1635,,,1524,,,1548,,,1699,,,,
300919.XSHE,2020-12-29,2020,q4,1,0.0,332,83.8063,,2028,,,1989,,,1931,,,1876,,0.0,129,92.7928,,1756,,,1726,,,1656,,,1601,,0.0,703.0,65.9554,,,,1707,,,1607,,,1631,,,1786,,,,
300919.XSHE,2020-12-29,2020,q4,3,,2042,,,2025,,,1987,,,1928,,,1876,,,1773,,,1751,,,1724,,,1650,,,1600,,0.0,702.0,65.9709,,,,1705,,,1591,,,1630,,,1785,,,,
300919.XSHE,2020-12-29,2021,q4,1,0.0,337,83.4646,,2016,,,1979,,,1916,,,1861,,0.0,138,92.286,,1756,,,1725,,,1657,,,1601,,0.0,747.0,63.6275,,,,1707,,,1606,,,1628,,,1784,,,,
300919.XSHE,2020-12-29,2021,q4,3,,2030,,,2012,,,1977,,,1912,,,1861,,,1773,,,1751,,,1723,,,1651,,,1600,,0.0,747.0,63.592,,,,1705,,,1590,,,1627,,,1783,,,,
